,beta,gamma,sse
0,0.02,0.01,545734.8123257834
1,0.03,0.01,127615.44730872792
2,0.03,0.02,547241.5070297521
3,0.04,0.01,87770.64313588022
4,0.04,0.02,128206.7988079702
5,0.04,0.03,548752.4971188577
6,0.05,0.01,456740.1444312684
7,0.05,0.02,87369.24123842808
8,0.05,0.03,128801.36829055358
9,0.05,0.04,550267.791242795
10,0.060000000000000005,0.01,1267067.3807326946
11,0.060000000000000005,0.02,455263.22869454056
12,0.060000000000000005,0.03,86969.85813584023
13,0.060000000000000005,0.04,129399.16537748657
14,0.060000000000000005,0.05,551787.3980598421
15,0.07,0.01,2553423.892958451
16,0.07,0.02,1264426.485622398
17,0.07,0.03,453787.00031506806
18,0.07,0.04,86572.50450558834
19,0.07,0.05,130000.19969958792
20,0.07,0.060000000000000005,553311.326236894
21,0.08,0.01,4352741.330168756
22,0.08,0.02,2549524.469514611
23,0.08,0.03,1261784.802885797
24,0.08,0.04,452311.47111894644
25,0.08,0.05,86177.19103628799
26,0.08,0.060000000000000005,130604.48089746671
27,0.08,0.07,554839.5844493841
28,0.09,0.01,6704351.472381953
29,0.09,0.02,4347482.342602821
30,0.09,0.03,2545622.6277188538
31,0.09,0.04,1259142.3455973384
32,0.09,0.05,450836.6529448881
33,0.09,0.060000000000000005,85783.92842768006
34,0.09,0.07,131212.01862150294
35,0.09,0.08,556372.1813812911
36,0.09999999999999999,0.01,9650134.762377853
37,0.09999999999999999,0.02,6697624.967921212
38,0.09999999999999999,0.03,4342219.137052121
39,0.09999999999999999,0.04,2541718.382001967
40,0.09999999999999999,0.05,1256499.1268457528
41,0.09999999999999999,0.060000000000000005,449362.5576442022
42,0.09999999999999999,0.07,85392.7273906071
43,0.09999999999999999,0.08,131822.8225318275
44,0.09999999999999999,0.09,557909.1257251401
45,0.10999999999999999,0.01,13234677.85819247
46,0.10999999999999999,0.02,9641825.412558097
47,0.10999999999999999,0.03,6690892.262726065
48,0.10999999999999999,0.04,4336951.729420598
49,0.10999999999999999,0.05,2537811.7468108004
50,0.10999999999999999,0.060000000000000005,1253855.1597339814
51,0.10999999999999999,0.07,447889.1970807792
52,0.10999999999999999,0.08,85003.59864699334
53,0.10999999999999999,0.09,132436.90229829875
54,0.10999999999999999,0.09999999999999999,559450.4261819387
55,0.11999999999999998,0.01,17505440.748472854
56,0.11999999999999998,0.02,13224662.469676211
57,0.11999999999999998,0.03,9633507.680802466
58,0.11999999999999998,0.04,6684153.374300058
59,0.11999999999999998,0.05,4331680.135630279
60,0.11999999999999998,0.060000000000000005,2533902.736608206
61,0.11999999999999998,0.07,1251210.457379139
62,0.11999999999999998,0.08,446416.58313105337
63,0.11999999999999998,0.09,84616.55292982259
64,0.11999999999999998,0.09999999999999999,133054.26760048606
65,0.11999999999999998,0.10999999999999999,560996.091461214
66,0.12999999999999998,0.01,22512934.00511433
67,0.12999999999999998,0.02,17493587.74133855
68,0.12999999999999998,0.03,13214636.303023074
69,0.12999999999999998,0.04,9625181.58635091
70,0.12999999999999998,0.05,6677408.3201669045
71,0.12999999999999998,0.060000000000000005,4326404.371621061
72,0.12999999999999998,0.07,2529991.3658730076
73,0.12999999999999998,0.08,1248565.0329125356
74,0.12999999999999998,0.09,444944.72768397455
75,0.12999999999999998,0.09999999999999999,84231.6009831104
76,0.12999999999999998,0.10999999999999999,133674.92812765657
77,0.12999999999999998,0.11999999999999998,562546.1302809586
78,0.13999999999999999,0.01,28310906.781750515
79,0.13999999999999999,0.02,22499102.85642065
80,0.13999999999999999,0.03,17481721.327012356
81,0.13999999999999999,0.04,13204599.379357431
82,0.13999999999999999,0.05,9616847.148465943
83,0.13999999999999999,0.060000000000000005,6670657.117870534
84,0.13999999999999999,0.07,4321124.453350908
85,0.13999999999999999,0.08,2526077.649099989
86,0.13999999999999999,0.09,1245918.899479612
87,0.13999999999999999,0.09999999999999999,443473.6426410057
88,0.13999999999999999,0.10999999999999999,83848.75356189015
89,0.13999999999999999,0.11999999999999998,134298.8935787361
90,0.13999999999999999,0.12999999999999998,564100.5513676045
91,0.15,0.01,34956546.20281538
92,0.15,0.02,28294947.43202824
93,0.15,0.03,22485255.419363573
