,beta,gamma,sse
0,0.02,0.01,218949117.20871848
1,0.03,0.01,694824927.7521362
2,0.03,0.02,205426136.3928604
3,0.04,0.01,1473278755.1598792
4,0.04,0.02,669144205.4898031
5,0.04,0.03,192355193.4231192
6,0.05,0.01,2576659450.59051
7,0.05,0.02,1434472164.4310093
8,0.05,0.03,643925044.02203
9,0.05,0.04,179738331.06582874
10,0.060000000000000005,0.01,4028693165.542706
11,0.060000000000000005,0.02,2523693528.4469047
12,0.060000000000000005,0.03,1396136597.66674
13,0.060000000000000005,0.04,619169733.9065182
14,0.060000000000000005,0.05,167577576.73181233
15,0.07,0.01,5854563682.647246
16,0.07,0.02,3960464841.5568447
17,0.07,0.03,2471208005.814255
18,0.07,0.04,1358274614.9460328
19,0.07,0.05,594880549.1828487
20,0.07,0.060000000000000005,155874942.42241907
21,0.08,0.01,8080997292.47307
22,0.08,0.02,5769895727.996342
23,0.08,0.03,3892726174.6243916
24,0.08,0.04,2419205735.777092
25,0.08,0.05,1320888758.57739
26,0.08,0.060000000000000005,571059747.3118973
27,0.08,0.07,144632424.67663956
28,0.09,0.01,10736352466.006924
29,0.09,0.02,7978633471.20631
30,0.09,0.03,5685726536.85842
31,0.09,0.04,3825480336.2120304
32,0.09,0.05,2367689552.3002877
33,0.09,0.060000000000000005,1283981553.0310037
34,0.09,0.07,547709569.1164417
35,0.09,0.08,133852004.51932243
36,0.09999999999999999,0.01,13850714585.57478
37,0.09999999999999999,0.02,10614952368.812431
38,0.09999999999999999,0.03,7876777332.88066
39,0.09999999999999999,0.04,5602059626.499672
40,0.09999999999999999,0.05,3758730477.2128983
41,0.09999999999999999,0.060000000000000005,2316662270.153159
42,0.09999999999999999,0.07,1247555504.8721695
43,0.09999999999999999,0.08,524832238.7229293
44,0.09999999999999999,0.09,123535647.41042316
45,0.10999999999999999,0.01,17455996010.718945
46,0.10999999999999999,0.02,13708848125.049042
47,0.10999999999999999,0.03,10494068647.959707
48,0.10999999999999999,0.04,7775432770.1799135
49,0.10999999999999999,0.05,5518898492.045708
50,0.10999999999999999,0.060000000000000005,3692479727.86185
51,0.10999999999999999,0.07,2266126684.834964
52,0.10999999999999999,0.08,1211613102.696002
53,0.10999999999999999,0.09,502429963.50444853
54,0.10999999999999999,0.09999999999999999,113685303.19536841
55,0.11999999999999998,0.01,21586041769.9515
56,0.11999999999999998,0.02,17292137555.73936
57,0.11999999999999998,0.03,13567506466.010656
58,0.11999999999999998,0.04,10373705603.54176
59,0.11999999999999998,0.05,7674603651.958135
60,0.11999999999999998,0.060000000000000005,5436246606.387207
61,0.11999999999999998,0.07,3626731197.65233
62,0.11999999999999998,0.08,2216085572.501915
63,0.11999999999999998,0.09,1176156817.0634327
64,0.11999999999999998,0.09999999999999999,480504934.0248476
65,0.11999999999999998,0.10999999999999999,104302906.05646788
66,0.12999999999999998,0.01,26276741184.40165
67,0.12999999999999998,0.02,21398563895.257217
68,0.12999999999999998,0.03,17128812013.48759
69,0.12999999999999998,0.04,13426694350.512634
70,0.12999999999999998,0.05,10253867510.000446
71,0.12999999999999998,0.060000000000000005,7574293823.134542
72,0.12999999999999998,0.07,5354107420.087185
73,0.12999999999999998,0.08,3561487975.254733
74,0.12999999999999998,0.09,2166541689.895459
75,0.12999999999999998,0.09999999999999999,1141189100.438522
76,0.12999999999999998,0.10999999999999999,459059323.98404706
77,0.12999999999999998,0.11999999999999998,95390374.4654146
78,0.13999999999999999,0.01,31566145745.18647
79,0.13999999999999999,0.02,26063908009.890343
80,0.13999999999999999,0.03,21211626681.356125
81,0.13999999999999999,0.04,16966024605.286701
82,0.13999999999999999,0.05,13286416492.992376
83,0.13999999999999999,0.060000000000000005,10134558616.009705
84,0.13999999999999999,0.07,7474507104.590407
85,0.13999999999999999,0.08,5272484361.290077
86,0.13999999999999999,0.09,3496753128.4364314
87,0.13999999999999999,0.09999999999999999,2117497774.2720916
88,0.13999999999999999,0.10999999999999999,1106712387.1270094
89,0.13999999999999999,0.11999999999999998,438095290.1645341
90,0.13999999999999999,0.12999999999999998,86949611.13684237
91,0.15,0.01,37494593582.89165
92,0.15,0.02,31326105837.73288
93,0.15,0.03,25851622827.97098
94,0.15,0.04,21025235869.12737
95,0.15,0.05,16803780522.725653
96,0.15,0.060000000000000005,13146677580.142498
97,0.15,0.07,10015783144.360985
98,0.15,0.08,7375247293.067732
99,0.15,0.09,5191380835.632377
100,0.15,0.09999999999999999,3432529703.9831676
101,0.15,0.10999999999999999,2068956543.3345115
102,0.15,0.11999999999999998,1072729093.2161856
103,0.15,0.12999999999999998,417614972.3789906
104,0.15,0.13999999999999999,78982502.98294744
105,0.16,0.01,44104840884.88007
106,0.16,0.02,37225372391.67578
107,0.16,0.03,31086620781.28214
108,0.16,0.04,25639891942.57258
109,0.16,0.05,20839397167.429874
110,0.16,0.060000000000000005,16642084927.515564
111,0.16,0.07,13007482270.783358
112,0.16,0.08,9897545291.8507
113,0.16,0.09,7276518161.069819
114,0.16,0.09999999999999999,5110800226.155085
115,0.16,0.10999999999999999,3368820727.6221943
116,0.16,0.11999999999999998,2020920695.1642022
117,0.16,0.12999999999999998,1039241616.5160742
118,0.16,0.13999999999999999,397620493.41913736
119,0.16,0.15,71490921.06920554
120,0.17,0.01,51442200634.27521
121,0.17,0.02,43804332679.27322
122,0.17,0.03,36956712375.122955
123,0.17,0.04,30847697489.765633
124,0.17,0.05,25428721623.137
125,0.17,0.060000000000000005,20654116252.943447
126,0.17,0.07,16480942951.34877
127,0.17,0.08,12868835195.738186
128,0.17,0.09,9779849229.169518
129,0.17,0.09999999999999999,7178323456.763668
130,0.17,0.10999999999999999,5030745893.2177925
