,I_t
0,39700.0
1,43290.26797797218
2,47187.48631775425
3,51414.49865148624
4,55995.19133832951
5,60954.4045067862
6,66317.80724557325
7,72111.73071810663
8,78362.95245995873
9,85098.42470025703
10,92344.93928320866
11,100128.72172439637
12,108474.94720185724
13,117407.17195169227
14,126946.67472175109
15,137111.70475316746
16,147916.63532919835
17,159371.02536834776
18,171478.5959390336
19,184236.13399450277
20,197632.34207040342
21,211646.66007299363
22,226248.09342573935
23,241394.09041624662
24,257029.5201221756
25,273085.8101598511
26,289480.3099020957
27,306115.94883311144
28,322881.26035544515
29,339650.83765715116
30,356286.2793342388
31,372637.66775900807
32,388545.6025184231
33,403843.78500012413
34,418362.1194124691
35,431930.26191529026
36,444381.51547541225
37,455556.93639570306
38,465309.49227615056
39,473508.0934153624
40,480041.31282203493
41,484820.6156878769
42,487782.93783406104
43,488892.4834330189
44,488141.65308673936
45,485551.0608822445
46,481168.6493848529
47,475067.9604458333
48,467345.6632025689
49,458118.4754326584
50,447519.6382113038
51,435695.11554565077
52,422799.6904720922
53,408993.1182300183
54,394436.4776103578
55,379288.8359534679
56,363704.31423185155
57,347829.60875654744
58,331801.9974881706
59,315747.8334077903
60,299781.5060418377
61,284004.8356255854
62,268506.85263941955
63,253363.90829022886
64,238640.05839924517
65,224387.66340243872
66,210648.15001235832
67,197452.88478574326
68,184824.11570952597
69,172775.94437728156
70,161315.29791014257
71,150442.87612658652
72,140154.0553366819
73,130439.73537336991
74,121287.12099727053
75,112680.43260250431
76,104601.54423237957
77,97030.54933789329
78,89946.25654877246
79,83326.61905464223
80,77149.102092952
81,71390.99358758474
82,66029.66324858039
83,61042.77549225092
84,56408.4614266984
85,52105.454916302915
86,48113.19742788506
87,44411.91600128201
88,40982.67830175622
89,37807.428319092345
90,34869.005891812405
91,32151.152864154134
92,29638.508334695507
93,27316.59513269767
94,25171.799363420156
95,23191.344597459214
96,21363.262041165257
97,19676.35781428051
98,18120.17827549638
99,16684.97417476746
100,15361.664270893802
101,14141.798932013182
102,13017.524133182733
103,11981.546177213007
104,11027.097390506047
105,10147.902983140619
106,9338.149210290292
107,8592.452928852565
108,7905.832607656916
109,7273.680820694841
110,6691.738229496038
111,6156.069042204143
112,5663.037922335651
113,5209.288308989607
114,4791.722101855223
115,4407.480658260502
116,4053.927045307758
117,3728.629487502986
118,3429.345948909808
119,3154.0097884957704
120,2900.716427779426
121,2667.7109709553724
122,2453.3767192250875
123,2256.224522972839
124,2074.882917598312
125,1908.0889911690306
126,1754.6799345196773
127,1613.585226948234
128,1483.8194131976497
129,1364.4754299324884
130,1254.7184423963693
131,1153.7801543477544
132,1060.9535567037385
133,975.5880825630848
134,897.0851384234538
135,824.8939834489524
136,758.5079305804358
137,697.4608451118318
138,641.323918081948
139,589.7026934546783
140,542.2343295839945
141,498.58507688694584
142,458.4479549818949
143,421.54061379449604
144,387.60336429475296
145,356.39736560924695
146,327.70295625770575
147,301.3181181968293
148,277.05706322097814
149,254.74893207310805
150,234.23659736421172
151,215.375562089351
152,198.03294616680438
153,182.08655401741265
154,167.42401674719116
155,153.94200300081968
156,141.5454930196686
157,130.14711086834447
158,119.66651019093504
159,110.02980922463796
160,101.16907113653824
161,93.02182606107988
162,85.53063150322994
163,78.64266803729872
164,72.30936747556527
165,66.48607090585112
166,61.13171420445899
167,56.20853882181235
168,51.68182581396172
169,47.51965125503423
170,43.69266131477921
171,40.17386542260543
172,36.938446065841816
173,33.96358388623852
174,31.228296845750016
175,28.713292331135214
176,26.400831157545586
177,24.274602514672047
178,22.3196089757574
179,20.522060760382654
180,18.869278506888982
181,17.349603870051716
182,15.952317314592214
183,14.667562525678852
184,13.486276904080967
185,12.40012765642257
186,11.401453030333986
187,10.483208280493447
188,9.638915984839512
189,8.862620360851501
190,8.148845259952695
191,7.492555543987052
192,6.889121571535514
193,6.3342865437396725
194,5.824136479441953
195,5.355072607973771
196,4.923785984956313
197,4.5272341521421176
198,4.162619676729556
199,3.827370418827692
