,I_t
0,15.0
1,14.850747477463306
2,14.702980042362215
3,14.556682917834827
4,14.411841474051329
5,14.26844122675099
6,14.126467835793742
7,13.985907103726149
8,13.846744974361659
9,13.708967531374977
10,13.572560996910426
11,13.437511730204152
12,13.303806226220047
13,13.171431114299232
14,13.040373156822984
15,12.910619247888972
16,12.78215641200066
17,12.654971802769742
18,12.529052701631505
19,12.404386516572963
20,12.280960780873647
21,12.15876315185893
22,12.037781409665747
23,11.91800345602061
24,11.799417313029766
25,11.682011121981404
26,11.56577314215978
27,11.450691749671131
28,11.33675543628129
29,11.223952808264846
30,11.112272585265769
31,11.001703599169371
32,10.89223479298548
33,10.783855219742742
34,10.676554041393914
35,10.570320527732052
36,10.46514405531749
37,10.361014106415478
38,10.257920267944414
39,10.155852230434522
40,10.054799786996904
41,9.954752832302841
42,9.855701361573255
43,9.757635469578222
44,9.660545349646453
45,9.564421292684607
46,9.469253686206384
47,9.37503301337127
48,9.281749852032846
49,9.189394873796562
50,9.097958843086904
51,9.007432616223815
52,8.917807140508334
53,8.829073453317315
54,8.741222681207159
55,8.65424603902646
56,8.568134829037495
57,8.482880440046433
58,8.398474346542214
59,8.314908107843996
60,8.232173367257078
61,8.150261851237222
62,8.069165368563299
63,7.988875809518158
64,7.909385145077648
65,7.8306854261077135
66,7.752768782569473
67,7.6756274227322105
68,7.5992536323941975
69,7.523639774111266
70,7.448778286433061
71,7.37466168314689
72,7.301282552529094
73,7.2286335566038735
74,7.156707430409482
75,7.08549698127173
76,7.0149950880847065
77,6.945194700598669
78,6.876088838715008
79,6.807670591788237
80,6.739933117934921
81,6.672869643349484
82,6.6064734616268215
83,6.540737933091658
84,6.475656484134573
85,6.411222606554636
86,6.347429856908582
87,6.284271855866462
88,6.221742287573703
89,6.1598348990195255
90,6.098543499411628
91,6.0378619595571115
92,5.97778421124955
93,5.918304246662169
94,5.859416117747057
95,5.801113935640355
96,5.743391870073371
97,5.68624414878954
98,5.629665056967203
99,5.573648936648115
100,5.518190186171648
101,5.463283259614617
102,5.4089226662366885
103,5.355102969931299
104,5.301818788682041
105,5.2490647940244575
106,5.196835710513191
107,5.145126315194434
108,5.0939314370836355
109,5.0432459566483905
110,4.993064805296488
111,4.943382964869045
112,4.89419546713869
113,4.845497393312735
114,4.79728387354129
115,4.749550086430279
116,4.702291258559293
117,4.655502664004245
118,4.609179623864776
119,4.56331750579636
120,4.517911723547065
121,4.472957736498925
122,4.4284510492138764
123,4.384387210984207
124,4.340761815387486
125,4.297570499845914
126,4.254808945190067
127,4.212472875226971
128,4.170558056312481
129,4.129060296927914
130,4.087975447260896
131,4.047299398790372
132,4.007028083875754
133,3.967157475350156
134,3.9276835861176687
135,3.8886024687546508
136,3.849910215114982
137,3.8116029559392466
138,3.7736768604678015
139,3.736128136057701
140,3.6989530278034266
141,3.6621478181613947
142,3.6257088265781987
143,3.5896324091225518
144,3.553914958120889
145,3.5185529017965997
146,3.483542703912844
147,3.448880863418928
148,3.414563914100196
149,3.380588424231406
150,3.346950996233553
151,3.3136482663341105
152,3.2806769042306496
153,3.2480336127578053
154,3.215715127557559
155,3.183718216752798
156,3.1520396806241275
157,3.120676351289893
158,3.089625092389393
159,3.058882798769237
160,3.028446396172831
161,2.998312840932947
162,2.968479119667354
163,2.9389422489774777
164,2.9096992751500586
165,2.880747273861777
166,2.8520833498868208
167,2.823704636807357
168,2.79560829672689
169,2.7677915199864693
170,2.740251524883721
171,2.712985557394675
172,2.68599089089836
173,2.6592648259041405
174,2.6328046897817643
175,2.606607836494098
176,2.58067164633252
177,2.554993525654949
178,2.529570906626476
179,2.5044012469625807
180,2.479482029674898
181,2.45481076281952
182,2.4303849792477985
183,2.4062022363596265
184,2.3822601158591787
185,2.358556223513079
186,2.335088188910973
187,2.311853665228489
188,2.28885032899255
189,2.266075879849027
190,2.2435280403326985
191,2.2212045556395066
192,2.1991031934010703
193,2.1772217434614496
194,2.1555580176561264
195,2.134109849593188
196,2.112875094436683
197,2.0918516286921403
198,2.0710373499942136
199,2.0504301768964455
