,beta,gamma,sse
0,0.02,0.01,813412.5955347576
1,0.03,0.01,576566.5215275335
2,0.03,0.02,814059.9831293091
3,0.04,0.01,467860.84881729766
4,0.04,0.02,576946.8986767657
5,0.04,0.03,814708.673131318
6,0.05,0.01,497837.75932089257
7,0.05,0.02,467951.4633827196
8,0.05,0.03,577328.378701593
9,0.05,0.04,815358.6669711343
10,0.060000000000000005,0.01,677736.1029975832
11,0.060000000000000005,0.02,497614.2988099358
12,0.060000000000000005,0.03,468042.9573123351
13,0.060000000000000005,0.04,577710.9631989582
14,0.060000000000000005,0.05,816009.9660799268
15,0.07,0.01,1019534.8202144569
16,0.07,0.02,677172.5926288805
17,0.07,0.03,497391.4680695362
18,0.07,0.04,468135.3323843569
19,0.07,0.05,578094.6537667582
20,0.07,0.060000000000000005,816662.5718896778
21,0.08,0.01,1535999.012109032
22,0.08,0.02,1018603.5143732392
23,0.08,0.03,676609.4340825604
24,0.08,0.04,497169.2690750547
25,0.08,0.05,468228.59037809767
26,0.08,0.060000000000000005,578479.4520038344
27,0.08,0.07,817316.4858331897
28,0.09,0.01,2240728.818655977
29,0.09,0.02,1534670.278760578
30,0.09,0.03,1017672.2515965023
31,0.09,0.04,676046.6295483141
32,0.09,0.05,496947.7038031123
33,0.09,0.060000000000000005,468322.7330739634
34,0.09,0.07,578865.3595099848
35,0.09,0.08,817971.7093440819
36,0.09999999999999999,0.01,3148211.2736839848
37,0.09999999999999999,0.02,2238971.0162563412
38,0.09999999999999999,0.03,1533341.2462565624
39,0.09999999999999999,0.04,1016741.0343068417
40,0.09999999999999999,0.05,675484.1812172638
41,0.09999999999999999,0.060000000000000005,496726.7742315865
42,0.09999999999999999,0.07,468417.7622534525
43,0.09999999999999999,0.08,579252.3778859448
44,0.09999999999999999,0.09,818628.2438567842
45,0.10999999999999999,0.01,4273875.316191165
46,0.10999999999999999,0.02,3145990.620096652
47,0.10999999999999999,0.03,2237212.5361539004
48,0.10999999999999999,0.04,1532011.9172725924
49,0.10999999999999999,0.05,1015809.8649284996
50,0.10999999999999999,0.060000000000000005,674922.0912819728
51,0.10999999999999999,0.07,496506.48233960563
52,0.10999999999999999,0.08,468513.67969915667
53,0.10999999999999999,0.09,579640.5087333957
54,0.10999999999999999,0.09999999999999999,819286.0908065399
55,0.11999999999999998,0.01,5634150.148004949
56,0.11999999999999998,0.02,4271155.7490856005
57,0.11999999999999998,0.03,3143768.8708377536
58,0.11999999999999998,0.04,2235453.3812990254
59,0.11999999999999998,0.05,1530682.2944861392
60,0.11999999999999998,0.060000000000000005,1014878.7458873326
61,0.11999999999999998,0.07,674360.3619364281
62,0.11999999999999998,0.08,496286.83010754955
63,0.11999999999999998,0.09,468610.48719475075
64,0.11999999999999998,0.09999999999999999,580029.7536549638
65,0.11999999999999998,0.10999999999999999,819945.2516293989
66,0.12999999999999998,0.01,7246527.139160411
67,0.12999999999999998,0.02,5630893.176178077
68,0.12999999999999998,0.03,4268434.625576663
69,0.12999999999999998,0.04,3141546.029155935
70,0.12999999999999998,0.05,2233693.554644189
71,0.12999999999999998,0.060000000000000005,1529352.3805765144
72,0.12999999999999998,0.07,1013947.6796108349
73,0.12999999999999998,0.08,673798.9953760491
74,0.12999999999999998,0.09,496067.8195170485
75,0.12999999999999998,0.09999999999999999,468708.18652500043
76,0.12999999999999998,0.10999999999999999,580420.1142542114
77,0.12999999999999998,0.11999999999999998,820605.7277622219
78,0.13999999999999999,0.01,9129625.494365403
79,0.13999999999999999,0.02,7242691.684184809
80,0.13999999999999999,0.03,5627634.140844962
