,I_t
0,241593.0
1,237646.2937360101
2,233126.9518174471
3,228083.80616546643
4,222569.23236664897
5,216638.08739665817
6,210346.6658758957
7,203751.70440173344
8,196909.45877328742
9,189874.87358388255
10,182700.85807948915
11,175437.67670559156
12,168132.45766888998
13,160828.81833347044
14,153566.60249103658
15,146381.72156049975
16,139306.0895927815
17,132367.64054278703
18,125590.41554719058
19,118994.70781587965
20,112597.25309689241
21,106411.4543975253
22,100447.63063123847
23,94713.28001462661
24,89213.35027811381
25,83950.50901015163
26,78925.40867454329
27,74136.94198520543
28,69582.4843659524
29,65258.121149228195
30,61158.85797035987
31,57278.81349291716
32,53611.394161214936
33,50149.45112643707
34,46885.41984399105
35,43811.443103333506
36,40919.47843973761
37,38201.39100210971
38,35649.033023096075
39,33254.31106747393
40,31009.242231204473
41,28906.000434387664
42,26936.953903399633
43,25094.694876327332
44,23372.06249605656
45,21762.15978073893
46,20258.365484798065
47,18854.34158739808
48,17544.037071082206
49,16321.688582317109
50,15181.818498783661
51,14119.230865961648
52,13129.005608143729
53,12206.491366573267
54,11347.297269879358
55,10547.28389922421
56,9802.553672353983
57,9109.440836776608
58,8464.501232273411
59,7864.501956565808
60,7306.411044882759
61,6787.387254093863
62,6304.770024684181
63,5856.069678863951
64,5438.95790026169
65,5051.258529696001
66,4690.938702233145
67,4356.100342908888
68,4044.9720319383105
69,3755.901244790014
70,3487.3469680125772
71,3237.8726880393638
72,3006.139747246026
73,2790.901059190529
74,2590.9951731379797
75,2405.3406765831933
76,2232.9309234640064
77,2072.8290750482975
78,1924.1634400258108
79,1786.1231000977714
80,1657.9538072946189
81,1538.954139332231
82,1428.4718995117578
83,1325.9007479538584
84,1230.677051314583
85,1142.2769385403162
86,1060.213550668883
87,984.0344731611281
88,913.3193397421533
89,847.6775972357337
90,786.7464213825612
91,730.1887741374529
92,677.6915934381785
93,628.9641069256326
94,583.736261569084
95,541.7572616091086
96,502.7942076730931
97,466.6308303428529
98,433.06631186026493
99,401.91419004453803
100,373.00133886371265
101,346.1670204533094
102,321.26200370698353
103,298.1477448779885
104,276.69562592668547
105,256.7862466288264
106,238.30876672249994
107,221.1602946191169
108,205.2453194363066
109,190.47518332878465
110,176.76759129783625
111,164.04615585172286
112,152.2399740687483
113,141.28323478257602
114,131.11485376632274
115,121.67813493858857
116,112.92045575152451
117,104.79297504886438
118,97.25036180111191
119,90.2505432363044
120,83.75447098847172
121,77.72590398255366
122,72.13120686457631
123,66.9391628697504
124,62.120800099240086
125,57.64923024904234
126,53.49949890206877
127,49.64844655747233
128,46.07457962982353
129,42.75795070521216
130,39.68004739200757
131,36.82368915111312
132,34.172931534341544
133,31.71297730024565
134,29.43009391457413
135,27.31153697768549
136,25.345479153928206
137,23.52094420835618
138,21.827745784355916
139,20.256430581967038
140,18.798225621020137
141,17.44498929582695
142,16.189165949158845
143,15.023743712754294
144,13.942215379709584
145,12.93854209092833
146,12.007119633425297
147,11.142747162784117
148,10.340598175535677
149,9.59619356972798
150,8.90537664356745
151,8.264289892789888
152,7.669353477425499
153,7.117245237911827
154,6.604882149131987
155,6.129403108961014
156,5.688152965334381
157,5.2786676927509415
158,4.898660635525813
159,4.546009741052378
160,4.218745711849602
161,3.9150410102917554
162,3.633199654670788
163,3.3716477496533157
164,3.1289246982890075
165,2.9036750465277628
166,2.694640914730552
167,2.500654973932774
168,2.320633927657635
169,2.153572462897272
170,1.9985376364967993
171,1.8546636656057256
172,1.7211470931157815
173,1.5972423010966383
174,1.4822573471829792
175,1.3755501006686708
176,1.2765246567364439
177,1.184628008803838
178,1.0993469604068284
179,1.0202052593795887
180,0.9467609383296709
181,0.8786038465594589
182,0.8153533596534446
183,0.7566562539426945
184,0.7021847339783158
185,0.6516346019999385
186,0.6047235591779727
187,0.5611896291440908
188,0.5207896950071339
189,0.4832981416852557
190,0.4485055959731281
191,0.41621775730873106
192,0.38625431271066585
193,0.3584479298269039
194,0.33264332247203
195,0.30869638343479244
196,0.2864733797133939
197,0.26585020568454526
198,0.2467116900357949
199,0.22895095259086334
