,I_t
0,28667.0
1,31350.389584986155
2,34272.2594043467
3,37451.283275755406
4,40907.09302361863
5,44660.22016713109
6,48732.0083628841
7,53144.49103272658
8,57920.228050456164
9,63082.09486750416
10,68653.01707777346
11,74655.6432184344
12,81111.94865485196
13,88042.76379735902
14,95467.22075346072
15,103402.11395164604
16,111861.17240995914
17,120854.24429058589
18,130386.39829460104
19,140456.95139261038
20,151058.43839009415
21,162175.54584679747
22,173784.04075808305
23,185849.73287887435
24,198327.51818394728
25,211160.55909206398
26,224279.6639396994
27,237602.93282385176
28,251035.73829450322
29,264471.1064075043
30,277790.5554042798
31,290865.43509032443
32,303558.7896010615
33,315727.74002851057
34,327226.3524090983
35,337908.9226797174
36,347633.57594246074
37,356266.04581689247
38,363683.47411482665
39,369778.0546993639
40,374460.340742108
41,377662.043212285
42,379338.1705358554
43,379468.3936993315
44,378057.5649869301
45,375135.3682541429
46,370755.1297140736
47,364991.86609752476
48,357939.6876581707
49,349708.7036882866
50,340421.59611213603
51,330210.0318446601
52,319211.07776295306
53,307563.76522207714
54,295405.92665304925
55,282871.3978301766
56,270087.6487649554
57,257173.8764143195
58,244239.56548742804
59,231383.5009747947
60,218693.19835453862
61,206244.70494061217
62,194102.71826704987
63,182320.96417423614
64,170942.77761464514
65,160001.83228948253
66,149522.97024243348
67,139523.08872814325
68,130012.04841168059
69,120993.57374228816
70,112466.12281195268
71,104423.7099079392
72,96856.66915166333
73,89752.35201930703
74,83095.75515946512
75,76870.07780039874
76,71057.21024258755
77,65638.156544888
78,60593.39562407402
79,55903.18568602711
80,51547.81727478532
81,47507.82033703676
82,43764.1306186728
83,40298.22049086179
84,37092.198990247954
85,34128.88548693233
86,31391.860992618516
87,28865.500710745164
88,26534.9910259958
89,24386.33374310306
90,22406.340021515338
91,20582.61611758151
92,18903.542741572048
93,17358.24956362454
94,15936.58615995753
95,14629.09047703146
96,13426.955704836166
97,12321.996288947546
98,11306.613672088566
99,10373.762237304296
100,9516.915824236317
101,8730.035105198318
102,8007.536036805047
103,7344.259543955322
104,6735.442544358269
105,6176.6903820385705
106,5663.950706048602
107,5193.488804799442
108,4761.8643859922095
109,4365.909776212809
110,4002.7095020939655
111,3669.5812059023433
112,3364.057841924021
113,3083.871095629881
114,2826.9359649072167
115,2591.3364413111262
116,2375.312229039212
117,2177.2464399322166
118,1995.6542040575193
119,1829.1721371817232
120,1676.548608551196
121,1536.6347547678981
122,1408.3761880849543
123,1290.8053500820583
124,1183.0344643590083
125,1084.2490445623923
126,993.7019167013964
127,910.707717287719
128,834.6378313321098
129,764.9157366319921
130,701.0127230812718
131,642.4439579186158
132,588.7648699008694
133,539.5678273427968
134,494.4790868036432
135,453.1559909271525
136,415.2843955576828
137,380.576307764741
138,348.7677178159372
139,319.6166094487316
140,292.90113400930585
141,268.41793515744763
142,245.98061188449904
143,225.41830856215017
144,206.5744216380067
145,189.30541342412548
146,173.47972419162508
147,158.9767744923637
148,145.68605028166098
149,133.50626401802862
150,122.34458547055425
151,112.11593647543036
152,102.74234435338786
153,94.15234913253943
154,86.28046011920728
155,79.06665772536385
156,72.4559367978248
157,66.39788800360259
158,60.84631410999059
159,55.75887825897939
160,51.09678157534426
161,46.82446766787907
162,42.90935178535616
163,39.32157257431108
164,36.03376455602238
165,33.02084959631214
166,30.25984578516936
167,27.729692274743016
168,25.411088744927586
169,23.286348276460792
170,21.339262512986082
171,19.554978086653588
172,17.919883367233393
173,16.42150467302894
174,15.048411153690457
175,13.790127620874038
176,12.63705466306487
177,11.580395436234767
178,10.612088572750665
179,9.724746697473156
180,8.911600082632711
181,8.166445012167241
182,7.483596462042986
183,6.857844735931969
184,6.284415725731595
185,5.758934494013211
186,5.277391900785386
187,4.836114020146013
188,4.431734113650659
189,4.061166946704225
190,3.721585252136552
191,3.4103981614856966
192,3.125231439509471
193,2.863909371190354
194,2.6244381630955615
195,2.404990732498587
196,2.2038927682487475
197,2.0196099570716166
198,1.850736277869511
199,1.6959832747349997
