,I_t
0,316653.0
1,315795.4615752798
2,313942.7665087087
3,311121.6586267285
4,307370.44822662283
5,302737.95486246905
6,297282.21732380963
7,291069.0268537963
8,284170.3439019709
9,276662.65938789764
10,268625.358837438
11,260139.14234001943
12,251284.54571312765
13,242140.5992766345
14,232783.65096510932
15,223286.37081295493
16,213716.9447025876
17,204138.45710531395
18,194608.4556611156
19,185178.68499276374
20,175894.97316544445
21,166797.25162058297
22,157919.68809435875
23,149290.91179333997
24,140934.3107342876
25,132868.3824512076
26,125107.12102988639
27,117660.42546929987
28,110534.51653840527
29,103732.35147338478
30,97254.027951108
31,91097.17071314674
32,85257.29595851367
33,79728.15014953646
34,74502.02117672889
35,69570.02090980165
36,64922.33903606249
37,60548.468772816195
38,56437.40555846427
39,52577.82020048618
40,48958.20820983547
41,45567.01720183151
42,42392.754312929086
43,39424.07558824455
44,36649.85925158932
45,34059.26469093934
46,31641.77888853765
47,29387.251905005458
48,27285.922897983775
49,25328.438023468298
50,23505.861436347415
51,21809.68047882118
52,20231.806023574387
53,18764.56882427415
54,17400.712620053608
55,16133.384643567437
56,14956.124094056333
57,13862.849057475798
58,12847.842284787033
59,11905.736176508288
60,11031.497266040175
61,10220.410445522744
62,9468.063135455008
63,8770.329562413724
64,8123.355277371436
65,7523.542019786708
66,6967.533009310202
67,6452.198727145483
68,5974.623232390206
69,5532.091044668789
70,5122.07461269821
71,4742.222378787941
72,4390.347441381932
73,4064.416811356218
74,3762.5412526712066
75,3482.965693951024
76,3224.060194455941
77,2984.311445582287
78,2762.3147873411895
79,2556.7667181241254
80,2366.45787536601
81,2190.2664643851895
82,2027.1521126457446
83,1876.1501268926913
84,1736.3661310056407
85,1606.9710629595806
86,1487.196509937644
87,1376.3303613807864
88,1273.7127605588385
89,1178.7323360862754
90,1090.8226956677333
91,1009.4591652293071
92,934.1557574610862
93,864.4623546555579
94,799.9620915685667
95,740.2689248491872
96,685.0253763781482
97,633.900438618432
98,586.5876308143382
99,542.8031955753689
100,502.2844260480715
101,464.7881145122813
102,430.08911383821203
103,397.9790038080733
104,368.2648548410742
105,340.76808216474143
106,315.3233839494987
107,291.7777573685875
108,269.9895869628841
109,249.82780008125724
110,231.17108453309874
111,213.907163931836
112,197.9321265278736
113,183.14980362776666
114,169.47119397471656
115,156.81393072488402
116,145.10178789567303
117,134.26422338714306
118,124.23595588710215
119,114.95657316521138
120,106.37016944254049
121,98.4250096913456
122,91.07321887624443
123,84.2704942932359
124,77.97583929790558
125,72.15131683938102
126,66.76182133281688
127,61.7748675110215
128,57.16039499586826
129,52.89058742291186
130,48.93970503866329
131,45.28392976974388
132,41.901221837083256
133,38.7711870568652
134,35.874954033443544
135,33.19506050831074
136,30.715348183738307
137,28.420865390233956
138,26.297777013765756
139,24.333281142058727
140,22.51553192942534
141,20.83356821678148
142,19.27724747794046
143,17.837184695170613
144,16.50469579653385
145,15.271745314866319
146,14.130897953579309
147,13.075273767897219
148,12.09850669184905
149,11.194706161417855
150,10.358421602848596
151,9.584609572328684
152,8.868603349189627
153,8.206084799527176
154,7.5930583407891605
155,7.025826850515876
156,6.500969374113021
157,6.015320497361475
158,5.565951259386208
159,5.150151491078449
160,4.76541347254605
161,4.409416811108413
162,4.080014448701754
163,3.7752197143619908
164,3.4931943437468833
165,3.232237393484044
166,2.9907749835219195
167,2.767350805649261
168,2.560617340964887
169,2.369327733351365
170,2.1923282699593707
171,2.028551423367563
172,1.877009413467941
173,1.7367882502590954
174,1.607042221628428
175,1.4869887928866847
176,1.3759038873002158
177,1.273117519163116
178,1.1780097530766993
179,1.090006965070371
180,1.0085783830177322
181,0.9332328854856566
182,0.86351603971224
183,0.799007360851329
184,0.7393177759554845
185,0.6840872774037451
186,0.632982751622873
187,0.5856959700077821
188,0.5419417299249119
189,0.501456134587336
190,0.46399500142782435
191,0.42933238937096246
192,0.39725923612244196
193,0.3675820972570899
194,0.34012197950111006
195,0.3147132611720542
196,0.2912026932656623
197,0.2694484751650685
198,0.24931939939790032
199,0.2306940602832115
