,I_t
0,10.0
1,10.83286844920248
2,11.735102380525028
3,12.712478640091103
4,13.771255131905217
5,14.918210869347423
6,16.160689359877317
7,17.506645600111117
8,18.964696981441023
9,20.544178431274304
10,22.2552021419361
11,24.108722268473752
12,26.11660500820383
13,28.291704509052394
14,30.64794509076746
15,33.200410303159316
16,35.96543938889701
17,38.96073176532547
18,42.20546019055527
19,45.72039333402709
20,49.528028531200164
21,53.65273556631976
22,58.12091239677047
23,62.96115380773929
24,68.20443406724355
25,73.88430473950734
26,80.03710890971544
27,86.70221317589217
28,93.92225887464164
29,101.7434341273851
30,110.21576842322386
31,119.39345159437596
32,129.335179191059
33,140.1045264255555
34,151.77035303088186
35,164.40724156893248
36,178.0959719271765
37,192.92403496300594
38,208.98618849177606
39,226.38505906961134
40,245.23179329639774
41,265.6467626593179
42,287.7603262541395
43,311.7136560616042
44,337.6596298210952
45,365.7637969347139
46,396.2054232534126
47,429.17862104435875
48,464.89357091664607
49,503.57784299219435
50,545.4778251514525
51,590.8602667605046
52,640.0139468983249
53,693.2514767509991
54,750.911246524128
55,813.3595279454114
56,880.992744186098
57,954.2399198215005
58,1033.5653242752626
59,1119.471323046724
60,1212.5014519016258
61,1313.243730108193
62,1422.3342297163201
63,1540.460918798169
64,1668.3677974825378
65,1806.8593465086708
66,1956.8053088800657
67,2119.1458259937813
68,2294.896950329387
69,2485.156557372322
70,2691.1106798808105
71,2914.0402878379696
72,3155.328537406959
73,3416.4685118625866
74,3699.0714767316585
75,4004.875670147276
76,4335.755647604615
77,4693.7321977756155
78,5080.982842655845
79,5499.852930914729
80,5952.867327711816
81,6442.74269721024
82,6972.400365317259
83,7544.979739530103
84,8163.852249846811
85,8832.635759160725
86,9555.209372998002
87,10335.728556441783
88,11178.640440135025
89,12088.699166846693
90,13070.981094666997
91,14130.899631881744
92,15274.219431360254
93,16507.06961827009
94,17835.955663519373
95,19267.76944598852
96,20809.79696890206
97,22469.72310930437
98,24255.632684442902
99,26176.007015119587
100,28239.71505432262
101,30455.99803078028
102,32834.446433215744
103,35384.968034565936
104,38117.745529790285
105,41043.18224086201
106,44171.83423423826
107,47514.327107302306
108,51081.25564054213
109,54883.064493154714
110,58929.90815502386
111,63231.488473406964
112,67796.86826595558
113,72634.25983230199
114,77750.7876048396
115,83152.22475610822
116,88842.70432478828
117,94824.40635119636
118,101097.223637671
119,107658.41007276437
120,114502.21697310406
121,121619.52458109023
122,128997.47767021335
123,136619.13609149243
124,144463.15295941377
125,152503.4949139496
126,160709.22037269318
127,169044.33274892508
128,177467.72608823443
129,185933.24029471359
130,194389.84191405267
131,202781.94417848365
132,211049.87660765206
133,219130.509877543
134,226958.0359800805
135,234464.89706305455
136,241582.8490353295
137,248244.1384219476
138,254382.76352269316
139,259935.78419102388
140,264844.6390525743
141,269056.4252379651
142,272525.09414357366
143,275212.51765079156
144,277089.3827459746
145,278135.87850276905
146,278342.1476195642
147,277708.4846598703
148,276245.2741833472
149,273972.6733471983
150,270920.0545438463
151,267125.2335092867
152,262633.5164856048
153,257496.60600957542
154,251771.4084766315
155,245518.78774479148
156,238802.30783221987
157,231687.0045174827
158,224238.22078020556
159,216520.53499503122
160,208596.80410535441
161,200527.33712337122
162,192369.20764056043
163,184175.70791942597
164,175995.9418141053
165,167874.54938330688
166,159851.55267792655
167,151962.3097989253
168,144237.5628630006
169,136703.5648782987
170,129382.27058958635
171,122291.57696121813
172,115445.5999871502
173,108854.97581982349
174,102527.17567866627
175,96466.82553713411
176,90676.0231167759
177,85154.64617875894
178,79900.64745584078
179,74910.33278423728
180,70178.62006104575
181,65699.27756465929
182,61465.14093633114
183,57468.30873947276
184,53700.3170016913
185,50152.29351729548
186,46815.092960160204
187,43679.41404350938
188,40735.900078732106
189,37975.2243430565
190,35388.16167768398
191,32965.647714288636
192,30698.827077591126
193,28579.091842588936
194,26598.111443213646
195,24747.855139755615
196,23020.608059364553
197,21408.981730416348
198,19905.91993988063
199,18504.70065474047
