,I_t
0,7726.0
1,7648.956306843711
2,7572.680823912523
3,7497.165892690069
4,7422.40393098256
5,7348.387432158719
6,7275.108964397275
7,7202.561169941942
8,7130.736764363807
9,7059.628535831051
10,6989.229344385932
11,6919.532121228968
12,6850.529868010228
13,6782.215656127678
14,6714.582626032505
15,6647.623986541353
16,6581.333014155395
17,6515.703052386184
18,6450.7275110882065
19,6386.3998657980765
20,6322.713657080304
21,6259.6624898795735
22,6197.240032879461
23,6135.440017867537
24,6074.256239106782
25,6013.682552713261
26,5953.712876039983
27,5894.341187066893
28,5835.561523796941
29,5777.3679836581505
30,5719.754722911638
31,5662.715956065532
32,5606.245955294712
33,5550.339049866331
34,5494.989625571048
35,5440.192124159927
36,5385.941042786933
37,5332.230933456985
38,5279.056402479493
39,5226.412109927337
40,5174.2927691012355
41,5122.693145999437
42,5071.6080587926945
43,5021.0323773044665
44,4970.961022496286
45,4921.38896595826
46,4872.311229404633
47,4823.722884174376
48,4775.619050736746
49,4727.994898201769
50,4680.845643835586
51,4634.166552580644
52,4587.95293658064
53,4542.200154710212
54,4496.903612109299
55,4452.058759722149
56,4407.6610938409085
57,4363.706155653755
58,4320.189530797534
59,4277.1068489148465
60,4234.453783215546
61,4192.226050042603
62,4150.419408442291
63,4109.029659738652
64,4068.0526471122016
65,4027.484255182823
66,3987.32040959682
67,3947.5570766180804
68,3908.19026272331
69,3869.2160142012954
70,3830.6304167561607
71,3792.429595114572
72,3754.609712636855
73,3717.1669709319863
74,3680.097609476415
75,3643.397905236685
76,3607.0641722958103
77,3571.092761483378
78,3535.480060009328
79,3500.222491101385
80,3465.3165136460984
81,3430.7586218334595
82,3396.545344805056
83,3362.6732463057338
84,3329.138924338724
85,3295.9390108242087
86,3263.0701712612863
87,3230.529104393301
88,3198.3125418765117
89,3166.417247952054
90,3134.840019121175
91,3103.577683823702
92,3072.6271021197117
93,3041.9851653743717
94,3011.648795945922
95,2981.614946876764
96,2951.880601587626
97,2922.442773574777
98,2893.2985061102545
99,2864.444871945079
100,2835.878973015427
101,2807.59794015173
102,2779.59893279067
103,2751.879138690045
104,2724.4357736464767
105,2697.2660812159293
106,2670.36733243701
107,2643.7368255570323
108,2617.371885760801
109,2591.2698649021063
110,2565.4281412378878
111,2539.8441191650486
112,2514.515228959893
113,2489.4389265201594
114,2464.612693109621
115,2440.0340351052346
116,2415.700483746808
117,2391.609594889159
118,2367.7589487567466
119,2344.1461497007467
120,2320.768825958546
121,2297.624629415635
122,2274.711235369872
123,2252.026342298097
124,2229.5676716250687
125,2207.3329674947076
126,2185.319996543616
127,2163.526547676854
128,2141.950431845953
129,2120.5894818291376
130,2099.4415520137404
131,2078.5045181807827
132,2057.776277291704
133,2037.2547472772148
134,2016.9378668282548
135,1996.823595189033
136,1976.9099119521325
137,1957.194816855653
138,1937.6763295823798
139,1918.3524895609505
140,1899.2213557690047
141,1880.2810065382953
142,1861.529539361741
143,1842.9650707024034
144,1824.585735804367
145,1806.3896885055026
146,1788.375101052099
147,1770.5401639153401
148,1752.883085609613
149,1735.4020925126247
150,1718.0954286873125
151,1700.9613557055302
152,1683.99815247349
153,1667.2041150589448
154,1650.577556520093
155,1634.1168067361882
156,1617.8202122398377
157,1601.6861360509713
158,1585.7129575124661
159,1569.8990721274092
160,1554.2428913979818
161,1538.74284266595
162,1523.397368954745
163,1508.2049288131163
164,1493.163996160346
165,1478.2730601330027
166,1463.5306249332245
167,1448.9352096785142
168,1434.485348253031
169,1420.179589160365
170,1406.016495377779
171,1391.9946442119026
172,1378.1126271558655
173,1364.369049747855
174,1350.762531431081
175,1337.291705415141
176,1323.9552185387631
177,1310.7517311339188
178,1297.6799168912908
179,1284.73846272708
180,1271.926068651143
181,1259.2414476364406
182,1246.6833254897906
183,1234.250440723907
184,1221.9415444307162
185,1209.755400155934
186,1197.6907837748952
187,1185.7464833696192
188,1173.9212991071024
189,1162.2140431188225
190,1150.6235393814445
191,1139.1486235987165
192,1127.788143084542
193,1116.540956647218
194,1105.405934474827
195,1094.381958021772
196,1083.4679198964425
197,1072.6627237499988
198,1061.9652841662676
199,1051.3745265527332
