,I_t
0,18034.0
1,18345.962293426095
2,18659.286905913556
3,18973.791366616315
4,19289.285644935615
5,19605.572199447564
6,19922.446048520083
7,20239.694863503348
8,20557.09908532794
9,20874.432065287026
10,21191.460230712917
11,21507.943276184273
12,21823.634380817795
13,22138.28045210768
14,22451.622396677496
15,22763.395418202468
16,23073.329342645917
17,23381.14897083206
18,23686.574458248753
19,23989.321721839
20,24289.10287339932
21,24585.626679057357
22,24878.59904415105
23,25167.723522678247
24,25452.701850329686
25,25733.234499960996
26,26009.021258201537
27,26279.761821741202
28,26545.15641168145
29,26804.906404185465
30,27058.714975515508
31,27306.28775940484
32,27547.333514578124
33,27781.564800109416
34,28008.698656192064
35,28228.45728779142
36,28440.56874856019
37,28644.76762231891
38,28840.79569934155
39,29028.40264463942
40,29207.346655406247
41,29377.395104774678
42,29538.325169039523
43,29689.924435526606
44,29831.99148832861
45,29964.336469190395
46,30086.781610906433
47,30199.161740691543
48,30301.324751103013
49,30393.13203622666
50,30474.458890990525
51,30545.19487163722
52,30605.244115567726
53,30654.52561896489
54,30692.973470812536
55,30720.53704214401
56,30737.181129581084
57,30742.88605245833
58,30737.64770306739
59,30721.47754979869
60,30694.40259320237
61,30656.465275234354
62,30607.72334219507
63,30548.249662105714
64,30478.131997498345
65,30397.472734819356
66,30306.388571859854
67,30205.010164829095
68,30093.481736877067
69,29971.960650048684
70,29840.616942812776
71,29699.632835454082
72,29549.20220574433
73,29389.530037418746
74,29220.831844076518
75,29043.333071197398
76,28857.2684790219
77,28662.88150907907
78,28460.423637164207
79,28250.153715569362
80,28032.337307352307
81,27807.246015396027
82,27575.156808961077
83,27336.351350368248
84,27091.11532437041
85,26839.73777268052
86,26582.510436019315
87,26319.727105932194
88,26051.68298850139
89,25778.674081948244
90,25500.996569982264
91,25218.946232610295
92,24932.81787597143
93,24642.904782612863
94,24349.498183469834
95,24052.88675265994
96,23753.356126050327
97,23451.188444405645
98,23146.661921776933
99,22840.050439647246
100,22531.62316720988
101,22221.644208019898
102,21910.372273130477
103,21598.060380702394
104,21284.955581958464
105,20971.298713245433
106,20657.324173863803
107,20343.25972923155
108,20029.326338861123
109,19715.73800855009
110,19402.701666114914
111,19090.417059933883
112,18779.076679509817
113,18468.865697214882
114,18159.961930339225
115,17852.5358225314
116,17546.750443691566
117,17242.76150735809
118,16940.717404613904
119,16640.759253530436
120,16343.020963163915
121,16047.629311120925
122,15754.70403371669
123,15464.357927760608
124,15176.696963018401
125,14891.820404418762
126,14609.820943093782
127,14330.784835366963
128,14054.792048829271
129,13781.916414672673
130,13512.225785481134
131,13245.782197711273
132,12982.642038128004
133,12722.856213494775
134,12466.470322852692
135,12213.524831758048
136,11964.055247883116
137,11718.09229742034
138,11475.662101765223
139,11236.786353987847
140,11001.482494637212
141,10769.763886456063
142,10541.639987616647
143,10317.116523119656
144,10096.195654029545
145,9878.876144249267
146,9665.153524566176
147,9455.020253728515
148,9248.465876338254
149,9045.477177371326
150,8846.038333160193
151,8650.13105869652
152,8457.734751133132
153,8268.826629384772
154,8083.381869746183
155,7901.373737463909
156,7722.773714214865
157,7547.551621460244
158,7375.675739657729
159,7207.112923328282
160,7041.828711986055
161,6879.787436951194
162,6720.952324075586
163,6565.285592420979
164,6412.748548937295
165,6263.301679196627
166,6116.904734245192
167,5973.5168136415405
168,5833.096444754686
169,5695.60165840045
170,5560.990060898323
171,5429.218902634577
172,5300.245143220228
173,5174.025513334777
174,5050.516573348542
175,4929.674768817784
176,4811.456482947865
177,4695.81808612028
178,4582.715982579688
179,4472.10665437702
180,4363.94670266445
181,4258.192886437345
182,4154.802158817571
183,4053.7317009714106
184,3954.938953754167
185,3858.3816471720943
186,3764.0178277507534
187,3671.8058838972124
188,3581.704569341703
189,3493.67302474246
190,3407.670797535488
191,3323.6578601089655
192,3241.5946263798824
193,3161.4419668483833
194,3083.1612222030953
195,3006.71421554854
196,2932.063263323508
197,2859.171184977058
198,2788.0013114666
199,2718.517492640307
