,beta,gamma,sse
0,0.01,0.02,47122270.284386955
1,0.01,0.03,26002209.312603798
2,0.02,0.03,47086299.40038082
3,0.01,0.04,17363052.92255016
4,0.02,0.04,25983157.27589081
5,0.03,0.04,47049872.502340056
6,0.01,0.05,20291548.539900288
7,0.02,0.05,17359680.74973192
8,0.03,0.05,25963922.736441955
9,0.04,0.05,47012990.74917662
10,0.01,0.060000000000000005,33930418.1770914
11,0.02,0.060000000000000005,20302693.687386554
12,0.03,0.060000000000000005,17356374.043318123
13,0.04,0.060000000000000005,25944506.74007825
14,0.05,0.060000000000000005,46975655.31890875
15,0.01,0.07,57475085.51301289
16,0.02,0.07,33954990.030831024
17,0.03,0.07,20314128.69832006
18,0.04,0.07,17353133.745047353
19,0.05,0.07,25924910.34972917
20,0.060000000000000005,0.07,46937867.408645995
21,0.01,0.08,90170591.17076619
22,0.02,0.08,57512061.14057751
23,0.03,0.08,33980054.399272084
24,0.04,0.08,20325854.4186865
25,0.05,0.08,17349960.811947
26,0.060000000000000005,0.08,25905134.64541863
27,0.07,0.08,46899628.23457329
28,0.01,0.09,131308685.44784223
29,0.02,0.09,90219011.32058959
30,0.03,0.09,57549711.88116978
31,0.04,0.09,34005612.04034915
32,0.05,0.09,20337871.708104685
33,0.060000000000000005,0.09,17346856.216320556
34,0.07,0.09,25885180.724249948
35,0.08,0.09,46860939.03193416
36,0.01,0.09999999999999999,180225088.36318055
37,0.02,0.09999999999999999,131367650.78129356
38,0.03,0.09999999999999999,90268270.6978169
39,0.04,0.09999999999999999,57588038.41179266
40,0.05,0.09999999999999999,34031663.72412326
41,0.060000000000000005,0.09999999999999999,20350181.439813945
42,0.07,0.09999999999999999,17343820.94573403
43,0.08,0.09999999999999999,25865049.700391702
44,0.09,0.09999999999999999,46821801.05501447
45,0.01,0.10999999999999999,236296907.46131042
46,0.02,0.10999999999999999,180293755.90598425
47,0.03,0.10999999999999999,131427602.42655921
48,0.04,0.10999999999999999,90318369.90510207
49,0.05,0.10999999999999999,57627041.42020595
50,0.060000000000000005,0.10999999999999999,34058210.23277022
51,0.07,0.10999999999999999,20362784.500662763
52,0.08,0.10999999999999999,17340856.00300291
53,0.09,0.10999999999999999,25844742.70506237
54,0.09999999999999999,0.10999999999999999,46782215.57712538
55,0.01,0.11999999999999998,298940204.3570164
56,0.02,0.11999999999999998,236374487.26159894
57,0.03,0.11999999999999998,180363541.16228408
58,0.04,0.11999999999999998,131488540.91802616
59,0.05,0.11999999999999998,90369309.55460997
60,0.060000000000000005,0.11999999999999998,57666721.604915604
61,0.07,0.11999999999999998,34085252.360570475
62,0.08,0.11999999999999998,20375681.791096292
63,0.09,0.11999999999999998,17337962.406178143
64,0.09999999999999999,0.11999999999999998,25824260.886514567
65,0.10999999999999999,0.11999999999999998,46742183.8905862
66,0.01,0.12999999999999998,367607701.5165679
67,0.02,0.12999999999999998,299025956.338044
68,0.03,0.12999999999999998,236453301.74249262
69,0.04,0.12999999999999998,180434444.60382208
70,0.05,0.12999999999999998,131550466.7984622
71,0.060000000000000005,0.12999999999999998,90421090.26800767
72,0.07,0.12999999999999998,57707079.67516409
73,0.08,0.12999999999999998,34112790.9138983
74,0.09,0.12999999999999998,20388874.225144025
75,0.09999999999999999,0.12999999999999998,17335141.188532628
76,0.10999999999999999,0.12999999999999998,25803605.410020832
77,0.11999999999999998,0.12999999999999998,46701707.30670782
78,0.01,0.13999999999999999,441786621.25518346
79,0.02,0.13999999999999999,367700932.51279885
80,0.03,0.13999999999999999,299113046.6883998
81,0.04,0.13999999999999999,236533351.31828177
82,0.05,0.13999999999999999,180506466.70969427
83,0.060000000000000005,0.13999999999999999,131613380.61900744
84,0.07,0.13999999999999999,90473712.67645648
85,0.08,0.13999999999999999,57748116.35092053
86,0.09,0.13999999999999999,34140826.71120944
87,0.09999999999999999,0.13999999999999999,20402362.73040738
88,0.10999999999999999,0.13999999999999999,17332393.398547165
89,0.11999999999999998,0.13999999999999999,25782777.457856186
90,0.12999999999999998,0.13999999999999999,46660787.15577361
91,0.01,0.15,520996649.3867227
92,0.02,0.15,441886682.2211289
93,0.03,0.15,367795593.35952353
94,0.04,0.15,299201475.7697209
95,0.05,0.15,236614636.4096809
96,0.060000000000000005,0.15,180579607.9663443
97,0.07,0.15,131677282.93916713
98,0.08,0.15,90527177.42060167
99,0.09,0.15,57789832.36287013
100,0.09999999999999999,0.15,34169360.583030924
101,0.10999999999999999,0.15,20416148.248046935
102,0.11999999999999998,0.15,17329720.099895768
103,0.12999999999999998,0.15,25761778.229284305
104,0.13999999999999999,0.15,46619424.78702359
105,0.01,0.16,604788016.3921032
106,0.02,0.16,521102932.76851004
107,0.03,0.16,441988253.3027804
108,0.04,0.16,367891684.37015814
109,0.05,0.16,299291243.9492267
110,0.060000000000000005,0.16,236697157.44382206
111,0.07,0.16,180653868.86755675
112,0.08,0.16,131742174.3268034
113,0.09,0.16,90581485.15056384
114,0.09999999999999999,0.16,57832228.45240476
115,0.10999999999999999,0.16,34198393.371948935
116,0.11999999999999998,0.16,20430231.73276942
117,0.12999999999999998,0.16,17327122.371431958
118,0.13999999999999999,0.16,25740608.940539315
119,0.15,0.16,46577621.568635136
120,0.01,0.17,692739689.3790915
121,0.02,0.17,604899953.652342
122,0.03,0.17,521210796.2333439
123,0.04,0.17,442091334.7694285
124,0.05,0.17,367989205.8629389
125,0.060000000000000005,0.17,299382351.5997115
126,0.07,0.17,236780914.85425025
127,0.08,0.17,180729249.91444948
128,0.09,0.17,131808055.35812584
129,0.09999999999999999,0.17,90636636.5259302
130,0.10999999999999999,0.17,57875305.371611714
131,0.11999999999999998,0.17,34227925.932597816
132,0.12999999999999998,0.17,20444614.152814902
133,0.13999999999999999,0.17,17324601.307173662
134,0.15,0.17,25719270.824810896
135,0.16,0.17,46535378.88770429
136,0.01,0.18000000000000002,784457668.4893128
137,0.02,0.18000000000000002,692856748.6661528
138,0.03,0.18000000000000002,605013531.514944
139,0.04,0.18000000000000002,521320240.0101671
140,0.05,0.18000000000000002,442195926.8944913
141,0.060000000000000005,0.18000000000000002,368088158.1609148
142,0.07,0.18000000000000002,299474799.0995398
143,0.08,0.18000000000000002,236865909.0809149
144,0.09,0.18000000000000002,180805751.6154649
145,0.09999999999999999,0.18000000000000002,131874926.6176851
146,0.10999999999999999,0.18000000000000002,90692632.2157443
147,0.11999999999999998,0.18000000000000002,57919063.88326327
148,0.12999999999999998,0.18000000000000002,34257959.13164731
149,0.13999999999999999,0.18000000000000002,20459296.489943326
150,0.15,0.18000000000000002,17322158.01628839
151,0.16,0.18000000000000002,25697765.13222694
152,0.17,0.18000000000000002,46492698.15022897
153,0.01,0.19000000000000003,879573381.7697446
154,0.02,0.19000000000000003,784579352.442633
155,0.03,0.19000000000000003,692975500.4133959
156,0.04,0.19000000000000003,605128750.1719925
157,0.05,0.19000000000000003,521431264.33142847
158,0.060000000000000005,0.19000000000000003,442302029.95551133
159,0.07,0.19000000000000003,368188541.591942
160,0.08,0.19000000000000003,299568586.83264136
161,0.09,0.19000000000000003,236952140.57016316
162,0.09999999999999999,0.19000000000000003,180883374.48636487
163,0.10999999999999999,0.19000000000000003,131942788.69836265
164,0.11999999999999998,0.19000000000000003,90749472.89849655
165,0.12999999999999998,0.19000000000000003,57963504.76080695
166,0.13999999999999999,0.19000000000000003,34288493.8477913
167,0.15,0.19000000000000003,20474279.73942126
