,I_t
0,15.0
1,10.156910040601083
2,6.877521131695231
3,4.656957214398863
4,3.153352732521453
5,2.1352211026070758
6,1.4458164059115894
7,0.9790016892348818
8,0.6629087202835067
9,0.4488735565851558
10,0.3039445148925004
11,0.20580911184174588
12,0.1393589566629288
13,0.0943637461748461
14,0.06389626330226912
15,0.043265900606398365
16,0.02929651998696621
17,0.01983747180127939
18,0.013432492582988658
19,0.009095506664804662
20,0.006158815348312512
21,0.004170301654591706
22,0.002823824860204206
23,0.0019120887411654638
24,0.0012947273768942824
25,0.0008766951786182631
26,0.0005936341888847767
27,0.0004019658814222978
28,0.00027218204889927833
29,0.00018430188025110123
30,0.00012479582397674374
31,8.450265217482947e-05
32,5.72190478577894e-05
33,3.87445760989546e-05
34,2.6235007978782262e-05
35,1.7764438611712174e-05
36,1.202878533311251e-05
37,8.145018244184713e-06
38,5.515213744439921e-06
39,3.7345014750059614e-06
40,2.5287326861776527e-06
41,1.7122737910106112e-06
42,1.1594272306471278e-06
43,7.850797636589712e-07
44,5.315988955708858e-07
45,3.599600943158964e-07
46,2.437387861025592e-07
47,1.6504217214315097e-07
48,1.1175455093252167e-07
49,7.567205091858006e-08
50,5.123960717878714e-08
51,3.46957339197974e-08
52,2.3493426638363112e-08
53,1.5908039198364143e-08
54,1.0771766717225132e-08
55,7.293856694937663e-09
56,4.93886907160868e-09
57,3.3442427959165237e-09
58,2.264477902913257e-09
59,1.53333967828047e-09
60,1.0382660682908495e-09
61,7.030382398850034e-10
62,4.760463448008451e-10
63,3.223439487947534e-10
64,2.182678692093807e-10
65,1.4779512042131669e-10
66,1.0007610235750045e-10
67,6.776425523737655e-11
68,4.588502329429656e-11
69,3.106999929893494e-11
70,2.1038342952215707e-11
71,1.4245635151662744e-11
72,9.646107649030232e-12
73,6.531642274006934e-12
74,4.422752922509994e-12
75,2.9947664910268976e-12
76,2.0278379762366867e-12
77,1.3731043372458944e-12
78,9.2976635365242e-13
79,6.295701272912877e-13
80,4.2629908430278733e-13
81,2.8865872346785004e-13
82,1.9545868546812623e-13
83,1.3235040072912592e-13
84,8.96180618999235e-14
85,6.068283113955904e-14
86,4.108999812140972e-14
87,2.782315712552173e-14
88,1.883981766424359e-14
89,1.2756953785678233e-14
90,8.638080940602571e-15
91,5.849079928483442e-15
92,3.960571363597495e-15
93,2.681810766469667e-15
94,1.815927129417972e-15
95,1.2296137298669819e-15
96,8.326049543419676e-16
97,5.637794968910951e-16
98,3.817504561523783e-16
99,2.5849363372769153e-16
100,1.7503308143022806e-16
101,1.1851966778893577e-16
102,8.025289584128758e-17
103,5.434142206998154e-17
104,3.679605728406197e-17
105,2.4915612806531584e-17
106,1.687104019684989e-17
107,1.1423840927930496e-17
108,7.73539390718939e-18
109,5.2378459466366596e-18
110,3.546688182899072e-18
111,2.4015591895735654e-18
112,1.6261611519259302e-18
113,1.1011180167925086e-18
114,7.455970064646419e-19
115,5.048640450624741e-19
116,3.418571987103751e-19
117,2.3148082231849833e-19
118,1.5674197092641762e-19
119,1.0613425856978494e-19
120,7.186639784851288e-20
121,4.866269580924064e-20
122,3.2950837029766185e-20
123,2.2311909418631798e-20
124,1.5108001701308006e-20
125,1.0230039532883795e-20
126,6.92703846037459e-21
127,4.690486451911332e-21
128,3.1760561575363387e-21
129,2.1505941482282703e-21
130,1.4562258854960948e-21
131,9.86050218417966e-22
132,6.676814654416648e-22
133,4.521053096155436e-22
134,3.061328216552462e-22
135,2.0729087339031046e-22
136,1.403622975105497e-22
137,9.504313547535564e-23
138,6.435629625047898e-23
139,4.3577401422676675e-23
140,2.950744566409024e-23
141,1.9980295318071703e-23
142,1.3529202274637703e-23
143,9.160991430517408e-24
144,6.2031568666350485e-24
145,4.200326504388868e-24
146,2.8441555038478417e-24
147,1.925855173786049e-24
148,1.304049003432027e-24
149,8.830071058816714e-25
150,5.979081667832179e-25
151,4.048599082893165e-25
152,2.741416733306852e-25
153,1.8562879533836836e-25
154,1.2569431433070957e-25
155,8.511104447059703e-26
156,5.763100685538423e-26
157,3.902352475903115e-26
158,2.6423891715791615e-26
159,1.7892336935717023e-26
160,1.2115388772574406e-26
161,8.203659792344492e-27
162,5.554921534245495e-27
163,3.761388701225722e-27
164,2.5469387595283475e-27
165,1.724601619256716e-27
166,1.1677747389943804e-27
167,7.907320889685421e-28
168,5.354262390219106e-28
169,3.6255169283328936e-28
170,2.4549362806051215e-28
171,1.6623042343930102e-28
172,1.1255914825617436e-28
173,7.621686568573127e-29
174,5.160851609978446e-29
175,3.494553220023505e-29
176,2.36625718591968e-29
177,1.6022572035342652e-29
178,1.0849320021313124e-29
179,7.346370149887648e-30
180,4.974427362557254e-30
181,3.368320283417349e-30
182,2.2807814256329183e-30
183,1.5443792376639566e-30
184,1.0457412546954755e-30
185,7.080998922429309e-31
186,4.794737275048615e-31
187,3.2466472299438665e-31
188,2.198393286438266e-31
189,1.4885919841498763e-31
190,1.0079661855524372e-31
191,6.825213638358787e-32
192,4.621538090953686e-32
193,3.1293693440007543e-32
194,2.1189812349141253e-32
195,1.4348199206738026e-32
196,9.715556564831068e-33
197,6.578668026863247e-33
198,4.4545953408717854e-33
199,3.0163278599692607e-33
