,I_t
0,6373.0
1,6304.04339921682
2,6235.76462492479
3,6168.158556596573
4,6101.220076148767
5,6034.944068977798
6,5969.3254249675465
7,5904.35903946915
8,5840.03981425345
9,5776.362658436519
10,5713.3224893787265
11,5650.914233557778
12,5589.132827416188
13,5527.973218183609
14,5467.430364674476
15,5407.499238061381
16,5348.174822624635
17,5289.452116478423
18,5231.326132273994
19,5173.7918978803145
20,5116.84445704259
21,5060.478870019078
22,5004.690214196613
23,4949.47358468524
24,4894.824094892371
25,4840.736877076863
26,4787.207082883407
27,4734.229883857642
28,4681.800471942353
29,4629.9140599551665
30,4578.565882048097
31,4527.751194149344
32,4477.4652743877
33,4427.703423499927
34,4378.460965221482
35,4329.733246660934
36,4281.515638658437
37,4233.803536128595
38,4186.592358388076
39,4139.877549468303
40,4093.6545784135615
41,4047.918939564852
42,4002.666152829813
43,3957.891763939037
44,3913.5913446890845
45,3869.7604931725236
46,3826.394833995285
47,3783.490018481644
48,3741.041724867123
49,3699.0456584796057
50,3657.497551908951
51,3616.393165165391
52,3575.7282858269873
53,3535.498729176422
54,3495.7003383273936
55,3456.32898434088
56,3417.3805663315275
57,3378.851011564423
58,3340.736275542503
59,3303.0323420848385
60,3265.735223396048
61,3228.8409601270646
62,3192.345621427506
63,3156.2453049898586
64,3120.536137085717
65,3085.2142725942927
66,3050.2758950234033
67,3015.717216523169
68,2981.53447789261
69,2947.7239485793602
70,2914.281926672692
71,2881.204738890051
72,2848.4887405572954
73,2816.130315582823
74,2784.1258764257786
75,2752.471864058516
76,2721.1647479235016
77,2690.201025884823
78,2659.577224174482
79,2629.2898973336332
80,2599.335628148935
81,2569.711027584174
82,2540.4127347073163
83,2511.4374166131383
84,2482.781768341594
85,2454.4425127920576
86,2426.4164006335886
87,2398.700210211361
88,2371.2907474493913
89,2344.1848457497013
90,2317.379365888046
91,2290.8711959063367
92,2264.6572510018814
93,2238.7344734135686
94,2213.0998323051112
95,2187.750323645471
96,2162.682970086572
97,2137.8948208384227
98,2113.382951541747
99,2089.1444641382373
100,2065.1764867385286
101,2041.4761734879976
102,2018.0407044304852
103,1994.867285370038
104,1971.9531477307614
105,1949.295548414881
106,1926.891769659095
107,1904.7391188893098
108,1882.8349285738414
109,1861.176556075166
110,1839.7613835002994
111,1818.586817549886
112,1797.6502893660718
113,1776.9492543792358
114,1756.4811921536552
115,1736.2436062321704
116,1716.234023979923
117,1696.4499964272313
118,1676.8890981116679
119,1657.5489269194047
120,1638.4271039258854
121,1619.521273235885
122,1600.8291018230166
123,1582.3482793687383
124,1564.0765181009199
125,1546.011552632018
126,1528.1511397969152
127,1510.493058490471
128,1493.035109504834
129,1475.7751153665654
130,1458.7109201736137
131,1441.8403894321923
132,1425.1614098935984
133,1408.671889391016
134,1392.369756676347
135,1376.2529612571027
136,1360.319473233403
137,1344.567283135112
138,1328.9944017591502
139,1313.5988600070177
140,1298.37870872256
141,1283.3320185300108
142,1268.4568796723402
143,1253.7514018499432
144,1239.213714059693
145,1224.8419644343896
146,1210.6343200826313
147,1196.5889669291337
148,1182.7041095555232
149,1168.977971041628
150,1155.4087928072922
151,1141.994834454732
152,1128.7343736114603
153,1115.6257057737976
154,1102.6671441509893
155,1089.8570195099517
156,1077.193680020661
157,1064.675491102208
158,1052.3008352695306
159,1040.0681119808448
160,1027.9757374857872
161,1016.0221446742858
162,1004.2057829261715
163,992.5251179615469
164,980.9786316919219
165,969.564822072132
166,958.282202953049
167,947.129303935097
168,936.1046702225823
169,925.2068624788499
170,914.4344566822747
171,903.7860439830972
172,893.2602305611122
173,882.8556374842179
174,872.5709005678353
175,862.4046702352019
176,852.3556113785497
177,842.4224032211714
178,832.603739180382
179,822.8983267313811
180,813.3048872720204
181,803.8221559884819
182,794.4488817218701
183,785.1838268357236
184,776.0257670844483
185,766.9734914826755
186,758.0258021755495
187,749.1815143099446
188,740.4394559066161
189,731.7984677332857
190,723.2574031786642
191,714.8151281274108
192,706.4705208360333
193,698.2224718097261
194,690.0698836801503
195,682.0116710841527
196,674.0467605434269
197,666.1740903451138
198,658.3926104233421
199,650.7012822417089
