,I_t
0,45969.0
1,43721.641955223095
2,41584.04674230038
3,39550.86369412161
4,37617.00199718007
5,35777.61816540806
6,34028.104108861524
7,32364.075769870808
8,30781.362300450142
9,29275.995755892804
10,27844.201280571273
11,26482.387763013674
12,25187.138938339656
13,23955.204917111765
14,22783.494120593
15,21669.065603298888
16,20609.12174459362
17,19601.001291906174
18,18642.172738934398
19,17730.228022964206
20,16862.876526158238
21,16037.93936636466
22,15253.34396366328
23,14507.118869503916
24,13797.388845902038
25,13122.370182739987
26,12480.366241779811
27,11869.763216526686
28,11289.02609759113
29,10736.694833684656
30,10211.380678848065
31,9711.762716955096
32,9236.584554957617
33,8784.651176742611
34,8354.825949856884
35,7946.027777723307
36,7557.228390323391
37,7187.4497666557545
38,6835.761682599244
39,6501.279378113878
40,6183.16133800298
41,5880.607180736486
42,5592.855650099106
43,5319.182704678303
44,5058.899700446523
45,4811.351661920295
46,4575.91563759621
47,4351.999135570907
48,4139.0386354494785
49,3936.4981728346406
50,3743.867992867995
51,3560.6632694651644
52,3386.422887048934
53,3220.7082817390897
54,3063.102339104849
55,2913.2083457259178
56,2770.6489919416335
57,2635.0654232946736
58,2506.116338296752
59,2383.477130258818
60,2266.8390710378635
61,2155.908534656733
62,2050.406258852608
63,1950.0666427043202
64,1854.6370785785718
65,1763.877316720726
66,1677.5588608972691
67,1595.4643935745617
68,1517.3872291922419
69,1443.13079415984
70,1372.5081322719407
71,1305.3414343007826
72,1241.46159058565
73,1180.7077654959476
74,1122.9269926995896
75,1067.9737902204179
76,1015.7097943179199
77,966.0034112696625
78,918.7294861817122
79,873.7689879949872
80,831.0087098960836
81,790.340984379742
82,751.6634122468654
83,714.878604856949
84,679.8939389870422
85,646.6213236809912
86,614.9769785028013
87,584.8812226365917
88,556.2582743028343
89,529.0360599864819
90,503.146032997225
91,478.52300090555684
92,455.1049614206206
93,432.83294629702317
94,411.6508728779687
95,391.5054029012573
96,372.3458082129441
97,354.12384305081633
98,336.79362257635836
99,320.3115073495839
100,304.63599345605337
101,289.72760800960543
102,275.54880976784955
103,262.06389461032177
104,249.23890564143494
105,237.04154769198567
106,225.4411060040432
107,214.40836889456742
108,203.91555420311158
109,193.93623933848434
110,184.44529474829943
111,175.41882064395256
112,166.8340868217555
113,158.66947542874777
114,150.90442652911483
115,143.51938633418933
116,136.49575796571412
117,129.81585462842057
118,123.46285507403896
119,117.42076124462416
120,111.67435798856457
121,106.20917474785873
122,101.0114491202053
123,96.06809220417097
124,91.36665564018861
125,86.89530026440663
126,82.64276629647004
127,78.59834498617492
128,74.75185164761027
129,71.0936000128938
130,67.61437784093023
131,64.30542371977958
132,61.15840500422822
133,58.16539683301283
134,55.318862172865636
135,52.61163283913427
136,50.03689144518804
137,47.58815423516089
138,45.25925475680514
139,43.044328333345035
140,40.93779729523106
141,38.934356934608886
142,37.028962147136596
143,35.21681472751425
144,33.49335128673591
145,31.85423176063952
146,30.295328480818796
147,28.812715780377257
148,27.402660108351206
149,26.06161062790917
150,24.786190274653457
151,23.57318725250792
152,22.419546945777945
153,21.322364227016408
154,20.278876141326137
155,19.286454948677147
156,18.34260150671844
157,17.444938977421543
158,16.591206841708285
159,15.779255206990964
160,15.007039393290464
161,14.272614784299446
162,13.574131930424858
163,12.909831891478502
164,12.27804180728784
165,11.677170685073152
166,11.105705392983001
167,10.562206849699056
168,10.045306400515067
169,9.553702370764363
170,9.086156787916778
171,8.641492264090688
172,8.218589031129753
173,7.816382120778162
174,7.433858682853536
175,7.070055434664146
176,6.724056235247595
177,6.39498977832244
178,6.082027398143158
179,5.784380982733163
180,5.501300989240992
181,5.232074556421928
182,4.976023709491907
183,4.732503652833171
184,4.500901146252355
185,4.2806329607020785
186,4.071144409577248
187,3.8719079518875508
188,3.6824218637886466
189,3.5022089751266905
190,3.3308154678145336
191,3.1678097330136636
192,3.01278128424402
193,2.8653397236846607
194,2.725113759062205
195,2.5917502686513614
196,2.464913412033009
197,2.344283784370529
198,2.2295576120746623
199,2.12044598783141
