,I_t
0,9166.0
1,11768.910657229251
2,15110.836000318865
3,19401.501552442594
4,24910.089738016577
5,31982.0561148215
6,41060.67599725556
7,52714.635414098884
8,67673.33444118277
9,86872.01334344872
10,111509.35988938251
11,143120.92684440713
12,183672.49605161484
13,235678.4747914846
14,302351.48722066265
15,387790.47790248215
16,497215.7595586957
17,637260.2855401314
18,816326.5992410404
19,1045017.711371254
20,1336646.4544340253
21,1707819.9231003642
22,2179080.893127421
23,2775563.1889145654
24,3527578.7191905985
25,4470996.428075044
26,5647196.356571912
27,7102291.116902675
28,8885222.575083911
29,11044307.28115415
30,13621893.420705132
31,16647097.737945959
32,20127183.117399562
33,24038978.413669918
34,28322585.89417922
35,32879993.08258489
36,37580581.76807112
37,42273734.68813717
38,46806317.67243589
39,51040910.21243903
40,54870336.51237544
41,58225505.6551626
42,61075970.56925037
43,63424736.96605626
44,65299895.52466186
45,66745564.36828323
46,67813871.58988653
47,68558810.62131226
48,69032099.65005225
49,69280771.17309049
50,69346063.79729092
51,69263191.67533392
52,69061643.45531672
53,68765757.47138906
54,68395405.27014281
55,67966681.57171825
56,67492545.0400081
57,66983384.29356005
58,66447501.76387699
59,65891518.128627814
60,65320705.03670055
61,64739255.74764424
62,64150503.47922363
63,63557096.53925658
64,62961138.216802254
65,62364298.2088978
66,61767901.21246725
67,61172997.28615052
68,60580417.707209736
69,59990819.31347944
70,59404719.71681165
71,58822525.28526441
72,58244553.39828787
73,57671050.16547468
74,57102204.55019465
75,56538159.642017044
76,55979021.66579268
77,55424867.19211042
78,54875748.916702576
79,54331700.29977323
80,53792739.295810215
81,53258871.35677485
82,52730091.853927866
83,52206388.033809036
84,51687740.60036211
85,51174124.99656556
86,50665512.44415743
87,50161870.7883142
88,49663165.18481988
89,49169358.659838386
90,48680412.566484645
91,48196286.95766436
92,47716940.89087481
93,47242332.67763302
94,46772420.08777153
95,46307160.516892895
96,45846511.12370627
97,45390428.94270646
98,44938870.976636715
99,44491794.27235306
100,44049155.98304158
101,43610913.419199966
102,43177024.090356335
103,42747445.73914185
104,42322136.36904379
105,41901054.266929105
106,41484158.021235555
107,41071406.53656957
108,40662759.045320906
109,40258175.11679807
110,39857614.66430172
111,39461037.950481445
112,39068405.59126275
113,38679678.5585824
114,38294818.18213014
115,37913786.150261864
116,37536544.510221794
117,37163055.6677885
118,36793282.386440806
119,36427187.78612389
120,36064735.341682896
121,35705888.88102059
122,35350612.58302631
123,34998870.97531621
124,34650628.931818195
125,34305851.67022985
126,33964504.74937311
127,33626554.06646574
128,33291965.85432662
129,32960706.678529024
130,32632743.43451413
131,32308043.344674908
132,31986573.955419023
133,31668303.13421816
134,31353199.06664987
135,31041230.253437243
136,30732365.507490847
137,30426573.95095662
138,30123825.012272973
139,29824088.4232397
140,29527334.216101017
141,29233532.72064456
142,28942654.56131798
143,28654670.65436446
144,28369552.204978228
145,28087270.704481028
146,27807797.92752027
147,27531105.929289505
148,27257167.042771675
149,26985953.8760056
150,26717439.30937596
151,26451596.492927015
152,26188398.843700234
153,25927820.04309598
154,25669834.034259256
155,25414415.019489583
156,25161537.457675
157,24911176.061750125
158,24663305.796178244
159,24417901.87445732
160,24174939.756649807
161,23934395.14693622
162,23696243.991192218
163,23460462.474589158
164,23227027.0192179
165,22995914.281735744
166,22767101.151036285
167,22540564.74594207
168,22316282.41291982
169,22094231.723818064
170,21874390.473627
171,21656736.67826039
172,21441248.57235928
173,21227904.607117392
174,21016683.448127966
175,20807563.973251846
176,20600525.270506654
177,20395546.635976844
178,20192607.571744412
179,19991687.78384012
180,19792767.180214994
181,19595825.86873193
182,19400844.15517723
183,19207802.541291803
184,19016681.72282198
185,18827462.587589584
186,18640126.213581216
187,18454653.86705649
188,18271027.00067504
189,18089227.25164216
190,17909236.43987283
191,17731036.566174008
192,17554609.810444966
193,17379938.529895525
194,17207005.25728199
195,17035792.699160606
196,16866283.73415841
197,16698461.411261244
198,16532308.948118787
199,16367809.729366466
