,beta,gamma,sse
0,0.02,0.01,55736871.172932595
1,0.03,0.01,352034530.98689365
2,0.03,0.02,52036789.90531604
3,0.04,0.01,940099952.4175997
4,0.04,0.02,341545729.29958105
5,0.04,0.03,48480113.116717204
6,0.05,0.01,1842084900.8270974
7,0.05,0.02,922243142.4741256
8,0.05,0.03,331186350.9410969
9,0.05,0.04,45068454.04616955
10,0.060000000000000005,0.01,3081535444.8405285
11,0.060000000000000005,0.02,1816238954.7115715
12,0.060000000000000005,0.03,904500100.8149819
13,0.060000000000000005,0.04,320958188.8143996
14,0.060000000000000005,0.05,41803425.22281733
15,0.07,0.01,4683474891.34162
16,0.07,0.02,3047034459.3157616
17,0.07,0.03,1790489310.2626457
18,0.07,0.04,886872815.960187
19,0.07,0.05,310863035.2093001
20,0.07,0.060000000000000005,38686638.386765815
21,0.08,0.01,6674491506.034397
22,0.08,0.02,4639605046.089971
23,0.08,0.03,3012610349.4875116
24,0.08,0.04,1764838168.9088655
25,0.08,0.05,869363275.9259422
26,0.08,0.060000000000000005,300902681.71511483
27,0.08,0.07,35719704.41013162
28,0.09,0.01,9082831287.708529
29,0.09,0.02,6620487700.686709
30,0.09,0.03,4595790532.639776
31,0.09,0.04,2978265548.433364
32,0.09,0.05,1739287731.6979446
33,0.09,0.060000000000000005,851973468.1283557
34,0.09,0.07,291078919.13354695
35,0.09,0.08,32904233.218314044
36,0.09999999999999999,0.01,11938496078.732958
37,0.09999999999999999,0.02,9017873541.910154
38,0.09999999999999999,0.03,6566515395.216607
39,0.09999999999999999,0.04,4552034036.027079
40,0.09999999999999999,0.05,2944002488.9877224
41,0.09999999999999999,0.060000000000000005,1713840199.1905725
42,0.09999999999999999,0.07,834705379.2872785
43,0.09999999999999999,0.08,281393537.39180315
44,0.09999999999999999,0.09,30241833.711482678
45,0.10999999999999999,0.01,15273347309.40593
46,0.10999999999999999,0.02,11861705678.363386
47,0.10999999999999999,0.03,8952920993.616997
48,0.10999999999999999,0.04,6512577548.626724
49,0.10999999999999999,0.05,4508338241.198263
50,0.10999999999999999,0.060000000000000005,2909823603.6248813
51,0.10999999999999999,0.07,1688497771.3545475
52,0.10999999999999999,0.08,817560995.3305471
53,0.10999999999999999,0.09,271848325.45593065
54,0.10999999999999999,0.09999999999999999,27734113.68628551
55,0.11999999999999998,0.01,19121215689.638573
56,0.11999999999999998,0.02,15183782680.853867
57,0.11999999999999998,0.03,11784891507.108246
58,0.11999999999999998,0.04,8887976899.64568
59,0.11999999999999998,0.05,6458677120.000605
60,0.11999999999999998,0.060000000000000005,4464705832.881243
61,0.11999999999999998,0.07,2875731324.3423014
62,0.11999999999999998,0.08,1663262647.4590874
63,0.11999999999999998,0.09,800542301.2983779
64,0.11999999999999998,0.09999999999999999,262445071.24443462
65,0.11999999999999998,0.10999999999999999,25382679.757784076
66,0.12999999999999998,0.01,23518017178.077785
67,0.12999999999999998,0.02,19017867982.733128
68,0.12999999999999998,0.03,15094162437.400293
69,0.12999999999999998,0.04,11708057145.43697
70,0.12999999999999998,0.05,8823044517.082521
71,0.12999999999999998,0.060000000000000005,6404817068.360838
72,0.12999999999999998,0.07,4421139495.457014
73,0.12999999999999998,0.08,2841728082.5442667
74,0.12999999999999998,0.09,1638137025.9695368
75,0.12999999999999998,0.09999999999999999,783651281.2480705
76,0.12999999999999998,0.10999999999999999,253185561.54209882
77,0.12999999999999998,0.11999999999999998,23189137.281626333
78,0.13999999999999999,0.01,28501875576.209373
79,0.13999999999999999,0.02,23399805536.879124
80,0.13999999999999999,0.03,18914429716.698963
81,0.13999999999999999,0.04,15004490511.16219
82,0.13999999999999999,0.05,11631206174.29691
83,0.13999999999999999,0.060000000000000005,8758127103.127495
84,0.13999999999999999,0.07,6351000352.527761
85,0.13999999999999999,0.08,4377641912.831468
86,0.13999999999999999,0.09,2807816308.9257956
87,0.13999999999999999,0.09999999999999999,1613123104.4422696
88,0.13999999999999999,0.10999999999999999,766889918.1589768
89,0.13999999999999999,0.11999999999999998,244071581.9141
90,0.13999999999999999,0.12999999999999998,21155090.276451882
91,0.15,0.01,34113252113.264656
92,0.15,0.02,28367642075.367638
93,0.15,0.03,23281465051.548004
94,0.15,0.04,18810905205.630074
95,0.15,0.05,14914770834.963806
