,beta,gamma,sse
0,0.02,0.01,1186861266.4529757
1,0.03,0.01,1906552420.301504
2,0.03,0.02,1164339662.7220936
3,0.04,0.01,2837933539.381917
4,0.04,0.02,1876485653.418645
5,0.04,0.03,1142030918.7955675
6,0.05,0.01,3996219026.1294417
7,0.05,0.02,2799741739.466316
8,0.05,0.03,1846635233.7371714
9,0.05,0.04,1119936154.0813642
10,0.060000000000000005,0.01,5397557107.0602
11,0.060000000000000005,0.02,3949283666.362323
12,0.060000000000000005,0.03,2761769634.3424644
13,0.060000000000000005,0.04,1817002405.9766588
14,0.060000000000000005,0.05,1098056481.5707793
15,0.07,0.01,7059084501.942062
16,0.07,0.02,5341218490.902453
17,0.07,0.03,3902571186.03757
18,0.07,0.04,2724018604.8343554
19,0.07,0.05,1787588407.9637372
20,0.07,0.060000000000000005,1076393007.8135517
21,0.08,0.01,8998984214.332066
22,0.08,0.02,6992639086.447998
23,0.08,0.03,5285105750.734959
24,0.08,0.04,3856083113.744196
25,0.08,0.05,2686490024.360654
26,0.08,0.060000000000000005,1758394470.6043062
27,0.08,0.07,1054946832.8933928
28,0.09,0.01,11236546617.403912
29,0.09,0.02,8921681758.735193
30,0.09,0.03,6926422328.051968
31,0.09,0.04,5229220575.508501
32,0.09,0.05,3809820970.1146255
33,0.09,0.060000000000000005,2649185258.903794
34,0.09,0.07,1729421817.8562188
35,0.09,0.08,1033719050.4038398
36,0.09999999999999999,0.01,13792234018.335835
37,0.09999999999999999,0.02,11147587145.426453
38,0.09999999999999999,0.03,8844610496.239202
39,0.09999999999999999,0.04,6860436089.673032
40,0.09999999999999999,0.05,5173564645.623953
41,0.09999999999999999,0.060000000000000005,3763786267.7902355
42,0.09999999999999999,0.07,2612105666.9794483
43,0.09999999999999999,0.08,1700671666.7023094
44,0.09999999999999999,0.09,1012710747.4245274
45,0.10999999999999999,0.01,16687748894.348053
46,0.10999999999999999,0.02,13690764581.90012
47,0.10999999999999999,0.03,11058861125.293207
48,0.10999999999999999,0.04,8767772478.426985
49,0.10999999999999999,0.05,6794682225.041668
50,0.10999999999999999,0.060000000000000005,5118139632.8940735
51,0.10999999999999999,0.07,3717980511.3874564
52,0.10999999999999999,0.08,2575252599.606507
53,0.10999999999999999,0.09,1672145227.123887
54,0.10999999999999999,0.09999999999999999,991923004.4978225
55,0.11999999999999998,0.01,19946106003.791595
56,0.11999999999999998,0.02,16572860125.543007
57,0.11999999999999998,0.03,13589530543.97713
58,0.11999999999999998,0.04,10970370813.1215
59,0.11999999999999998,0.05,8691169747.005436
60,0.11999999999999998,0.060000000000000005,6729162578.6574745
61,0.11999999999999998,0.07,5062947200.505687
62,0.11999999999999998,0.08,3672405197.464238
63,0.11999999999999998,0.09,2538627400.277505
64,0.11999999999999998,0.09999999999999999,1643843702.074627
65,0.11999999999999998,0.10999999999999999,971356895.6058422
66,0.12999999999999998,0.01,23591708586.517826
67,0.12999999999999998,0.02,19816828441.065968
68,0.12999999999999998,0.03,16458208352.187021
69,0.12999999999999998,0.04,13488534382.356073
70,0.12999999999999998,0.05,10882118454.41214
71,0.12999999999999998,0.060000000000000005,8614804333.758352
72,0.12999999999999998,0.07,6663878985.747109
73,0.12999999999999998,0.08,5007989002.982616
74,0.12999999999999998,0.09,3627061814.4872417
75,0.12999999999999998,0.09999999999999999,2502231404.929447
76,0.12999999999999998,0.10999999999999999,1615768287.4548633
77,0.12999999999999998,0.11999999999999998,951013488.1478314
78,0.13999999999999999,0.01,27650428879.122505
79,0.13999999999999999,0.02,23447008760.130653
80,0.13999999999999999,0.03,19687789080.3031
81,0.13999999999999999,0.04,16343796292.245405
82,0.13999999999999999,0.05,13387778563.412407
83,0.13999999999999999,0.060000000000000005,10794106283.997593
84,0.13999999999999999,0.07,8538678260.499964
85,0.13999999999999999,0.08,6598833272.223173
86,0.13999999999999999,0.09,4953266686.148934
87,0.13999999999999999,0.09999999999999999,3581951842.7992773
88,0.13999999999999999,0.10999999999999999,2466065941.9152
89,0.13999999999999999,0.11999999999999998,1587920172.086317
90,0.13999999999999999,0.12999999999999998,930893842.9179406
91,0.15,0.01,32149693182.585957
92,0.15,0.02,27489205139.878254
93,0.15,0.03,23302547907.872925
94,0.15,0.04,19558990899.622803
95,0.15,0.05,16229626651.410797
96,0.15,0.060000000000000005,13287265542.050083
97,0.15,0.07,10706336525.990213
98,0.15,0.08,8462793539.029152
99,0.15,0.09,6534027254.643383
100,0.15,0.09999999999999999,4898781887.092901
101,0.15,0.10999999999999999,3537076754.587373
102,0.15,0.11999999999999998,2430132331.9752035
103,0.15,0.12999999999999998,1560300537.6872063
104,0.15,0.13999999999999999,910999014.0833683
105,0.16,0.01,37118571732.34056
106,0.16,0.02,31970771256.80759
107,0.16,0.03,27328220665.212273
108,0.16,0.04,23158329289.58696
109,0.16,0.05,19430436863.94667
110,0.16,0.060000000000000005,16115702123.039362
111,0.16,0.07,13186997761.644768
112,0.16,0.08,10618811393.731754
113,0.16,0.09,8387152171.084266
114,0.16,0.09999999999999999,6469462740.1705265
115,0.16,0.10999999999999999,4844536234.131485
116,0.16,0.11999999999999998,3492438013.8513403
117,0.16,0.12999999999999998,2394431888.2097106
118,0.16,0.13999999999999999,1532910558.847785
