,I_t
0,50703.0
1,48229.35716034024
2,45876.39305414511
3,43638.2205221541
4,41509.239578574205
5,39484.12340516245
6,37557.80502818091
7,35725.46464495094
8,33982.517568352596
9,32324.60275915595
10,30747.57191753669
11,29247.479106523188
12,27820.57088144906
13,26463.27690074761
14,25172.200994625648
15,23944.11266929686
16,22775.939025541975
17,21664.757071397224
18,20607.78640975663
19,19602.3822826096
20,18646.02895452596
21,17736.33341884773
22,16871.01941085298
23,16047.921712923717
24,15264.98073747942
25,14520.237374131546
26,13811.828088174618
27,13137.980258157431
28,12497.00774087536
29,11887.306652693062
30,11307.351356647518
31,10755.690645295681
32,10230.944109760208
33,9731.798685892234
34,9257.005368912838
35,8805.376088316076
36,8375.780735217053
37,7967.144334709689
38,7578.444356161342
39,7208.708154716368
40,6857.010537608764
41,6522.471449196124
42,6204.253768924013
43,5901.561216712279
44,5613.636360523446
45,5339.758721128873
46,5079.242969331468
47,4831.43721113495
48,4595.72135656963
49,4371.505568093918
50,4158.228784689782
51,3955.3573179597292
52,3762.383516712969
53,3578.8244966997277
54,3404.220932315658
55,3238.1359072532937
56,3080.1538212249516
57,2929.8793500217575
58,2786.9364563068875
59,2650.9674486680356
60,2521.632086574851
61,2398.6067290019228
62,2281.583524587124
63,2170.269641299055
64,2064.386533686145
65,1963.669245874013
66,1867.8657485671151
67,1776.7363083957798
68,1690.0528880306606
69,1607.5985755636098
70,1529.1670417271994
71,1454.562023594767
72,1383.596833469119
73,1316.0938917310423
74,1251.8842824787253
75,1190.807330846211
76,1132.7102009432501
77,1077.4475134105112
78,1024.8809816331911
79,974.8790657027505
80,927.3166432609054
81,882.0746964022493
82,839.0400138520608
83,798.1049076740707
84,759.1669437993197
85,722.1286857018217
86,686.8974505796383
87,653.3850774312676
88,621.5077064470095
89,591.1855691632832
90,562.3427888548053
91,534.9071906651521
92,508.81012100059786
93,483.98627573530035
94,460.3735367979524
95,437.9128167309896
96,416.5479108333957
97,396.22535651712116
98,376.8942995251822
99,358.50636667667595
100,341.015544820281
101,324.378065693346
102,308.5522963984486
103,293.49863522336085
104,279.17941254373045
105,265.55879656050394
106,252.60270363621632
107,240.27871300577948
108,228.5559856483479
109,217.40518711725247
110,206.79841413489717
111,196.7091247689351
112,187.11207201500113
113,177.98324061980307
114,169.29978698648176
115,161.03998201186266
116,153.18315671255894
117,145.70965050386377
118,138.60076200200834
119,131.83870222667593
120,125.40655008666884
121,119.28821003733809
122,113.46837180382023
123,107.932472069295
124,102.66665803239461
125,97.65775274257275
126,92.89322212669047
127,88.36114362430791
128,84.05017635319665
129,79.94953273041628
130,76.04895147794143
131,72.33867194528969
132,68.80940968489689
133,65.45233321912067
134,62.25904194073534
135,59.22154509161716
136,56.332241767017614
137,53.58390189538805
138,50.96964814616075
139,48.48293872021319
140,46.11755097995125
141,43.86756587804805
142,41.727353145873614
143,39.69155720455159
144,37.75508376338753
145,35.9130870721332
146,34.16095779518769
147,32.494311477392145
148,30.908977572555546
149,29.400989007256996
150,27.966572253809428
151,26.60213788754379
152,25.304271604784667
153,24.069725679041117
154,22.895410834033104
155,21.778388513216925
156,20.715863526465228
157,19.705177055501036
158,18.74380000058284
159,17.82932665179182
160,16.959468669084504
161,16.132049356046803
162,15.344998213020318
163,14.596345755970894
164,13.884218588134384
165,13.20683471210714
166,12.562499070650373
167,11.949599305049924
168,11.366601720417309
169,10.81204744783582
170,10.28454879374797
171,9.782785767449152
172,9.30550277799808
173,8.85150549227848
174,8.419657846349777
175,8.008879202608133
176,7.618141645644015
177,7.246467410029568
178,6.892926433599197
179,6.556634030100799
180,6.2367486753937715
181,5.932469901654084
182,5.643036294316957
183,5.367723586744781
184,5.105842847852456
185,4.856738758154941
186,4.619787969923061
187,4.394397547344107
188,4.180003482783939
189,3.9760692854377613
190,3.782084638837856
191,3.597564123858891
192,3.4220460040252942
193,3.2550910700811078
194,3.0962815409310114
195,2.945220018202287
196,2.801528491811655
197,2.6648473940485595
198,2.5348346998078783
199,2.41116507072052
