,beta,gamma,sse
0,0.02,0.01,255963.0254658339
1,0.03,0.01,93348.1634941705
2,0.03,0.02,257200.59690031694
3,0.04,0.01,583972.3132436803
4,0.04,0.02,92942.77313541193
5,0.04,0.03,258444.42492663453
6,0.05,0.01,1779813.1959742736
7,0.05,0.02,581785.8332776326
8,0.05,0.03,92541.11844703862
9,0.05,0.04,259694.5301253073
10,0.060000000000000005,0.01,3736243.604861136
11,0.060000000000000005,0.02,1775697.8840421517
12,0.060000000000000005,0.03,579600.2928163762
13,0.060000000000000005,0.04,92143.22227506453
14,0.060000000000000005,0.05,260950.93310483248
15,0.07,0.01,6512241.804842673
16,0.07,0.02,3730041.4586625453
17,0.07,0.03,1771580.416829329
18,0.07,0.04,577415.7171699307
19,0.07,0.05,91749.10749718398
20,0.07,0.060000000000000005,262213.6545016243
21,0.08,0.01,10170614.717960695
22,0.08,0.02,6503783.873340067
23,0.08,0.03,3723833.738549468
24,0.08,0.04,1767460.8223247482
25,0.08,0.05,575232.1316840568
26,0.08,0.060000000000000005,91358.79702270647
27,0.08,0.07,263482.7149799602
28,0.09,0.01,14778234.663165564
29,0.09,0.02,10159720.366220376
30,0.09,0.03,6495316.59821658
31,0.09,0.04,3717620.4754225235
32,0.09,0.05,1763339.1285575912
33,0.09,0.060000000000000005,573049.5617402167
34,0.09,0.07,90972.31379249641
35,0.09,0.08,264758.13523192774
36,0.09999999999999999,0.01,20406290.46535398
37,0.09999999999999999,0.02,14764710.78766289
38,0.09999999999999999,0.03,10148812.520705324
39,0.09999999999999999,0.04,6486840.013536477
40,0.09999999999999999,0.05,3711401.7002275004
41,0.09999999999999999,0.060000000000000005,1759215.363597246
42,0.09999999999999999,0.07,570868.032755484
43,0.09999999999999999,0.08,90589.68077891413
44,0.09999999999999999,0.09,266039.9359773648
45,0.10999999999999999,0.01,27130553.796893917
46,0.10999999999999999,0.02,20389930.65634949
47,0.10999999999999999,0.03,14751168.856092822
48,0.10999999999999999,0.04,10137891.218916316
49,0.10999999999999999,0.05,6478354.153414624
50,0.10999999999999999,0.060000000000000005,3705177.4439553535
51,0.10999999999999999,0.07,1755089.555553178
52,0.10999999999999999,0.08,568687.5701825022
53,0.10999999999999999,0.09,90210.92098574789
54,0.10999999999999999,0.09999999999999999,267328.1379638141
55,0.11999999999999998,0.01,35031661.66622692
56,0.11999999999999998,0.02,27111137.444248646
57,0.11999999999999998,0.03,20373547.782658666
58,0.11999999999999998,0.04,14737608.90968782
59,0.11999999999999998,0.05,10126956.498410653
60,0.11999999999999998,0.060000000000000005,6469859.052016506
61,0.11999999999999998,0.07,3698947.7376420023
62,0.11999999999999998,0.08,1750961.7325748932
63,0.11999999999999998,0.09,566508.1995093899
64,0.11999999999999998,0.09999999999999999,89836.05744815952
65,0.11999999999999998,0.10999999999999999,268622.7619664471
66,0.12999999999999998,0.01,44195416.02248204
67,0.12999999999999998,0.02,35008953.00477084
68,0.12999999999999998,0.03,27091692.535095975
69,0.12999999999999998,0.04,20357141.889565513
70,0.12999999999999998,0.05,14724030.98974358
71,0.12999999999999998,0.060000000000000005,10116008.396802187
72,0.12999999999999998,0.07,6461354.74355798
73,0.12999999999999998,0.08,3692712.612368388
74,0.12999999999999998,0.09,1746831.9228518736
75,0.12999999999999998,0.09999999999999999,564329.9462596965
76,0.12999999999999998,0.10999999999999999,89465.11323261891
77,0.12999999999999998,0.11999999999999998,269923.8287880249
78,0.13999999999999999,0.01,54713101.502567366
79,0.13999999999999999,0.02,44169163.11277715
80,0.13999999999999999,0.03,34986209.77201222
81,0.13999999999999999,0.04,27072219.119117547
82,0.13999999999999999,0.05,20340713.022424508
83,0.13999999999999999,0.060000000000000005,14710435.137618965
84,0.13999999999999999,0.07,10105046.95176122
85,0.13999999999999999,0.08,6452841.26230538
86,0.13999999999999999,0.09,3686472.0992603283
87,0.13999999999999999,0.09999999999999999,1742700.154613439
88,0.13999999999999999,0.10999999999999999,562152.8359923168
89,0.13999999999999999,0.11999999999999998,89098.1114368419
90,0.13999999999999999,0.12999999999999998,271231.35925883724
91,0.15,0.01,66681822.40810314
92,0.15,0.02,54683035.14261332
93,0.15,0.03,44142869.05110854
94,0.15,0.04,34963432.022404954
95,0.15,0.05,27052717.246073548
