,beta,gamma,sse
0,0.02,0.01,38944870.34931114
1,0.03,0.01,24419081.619294513
2,0.03,0.02,39005008.550378814
3,0.04,0.01,13224137.58612252
4,0.04,0.02,24467422.03084697
5,0.04,0.03,39065355.17355913
6,0.05,0.01,5642371.302621463
7,0.05,0.02,13259582.845027851
8,0.05,0.03,24515941.555518374
9,0.05,0.04,39125910.55744217
10,0.060000000000000005,0.01,1974859.3779751526
11,0.060000000000000005,0.02,5663743.378947431
12,0.060000000000000005,0.03,13295174.414206002
13,0.060000000000000005,0.04,24564640.573486846
14,0.060000000000000005,0.05,39186675.04139453
15,0.07,0.01,2542589.432121801
16,0.07,0.02,1980893.8940741895
17,0.07,0.03,5685225.166369814
18,0.07,0.04,13330912.719244504
19,0.07,0.05,24613519.465820357
20,0.07,0.060000000000000005,39247648.965557724
21,0.08,0.01,7687698.512955751
22,0.08,0.02,2531929.5809511095
23,0.08,0.03,1986997.3992145741
24,0.08,0.04,5706817.140033357
25,0.08,0.05,13366798.186743654
26,0.08,0.060000000000000005,24662578.614473075
27,0.08,0.07,39308832.67084613
28,0.09,0.01,17774786.732919488
29,0.09,0.02,7658888.546883972
30,0.09,0.03,2521293.521411651
31,0.09,0.04,1993170.4226028565
32,0.09,0.05,5728519.776232906
33,0.09,0.060000000000000005,13402831.24431492
34,0.09,0.07,24711818.402284034
35,0.09,0.08,39370226.49894364
36,0.09999999999999999,0.01,33192310.633691233
37,0.09999999999999999,0.02,17726264.992162183
38,0.09999999999999999,0.03,7630052.319272173
39,0.09999999999999999,0.04,2510681.841662175
40,0.09999999999999999,0.05,1999413.4947463914
41,0.09999999999999999,0.060000000000000005,5750333.5524100475
42,0.09999999999999999,0.07,13439012.320576739
43,0.09999999999999999,0.08,24761239.21297324
44,0.09999999999999999,0.09,39431830.792301826
45,0.10999999999999999,0.01,54354061.05448954
46,0.10999999999999999,0.02,33122402.081255317
47,0.10999999999999999,0.03,17677661.670443296
48,0.10999999999999999,0.04,7601190.4825404715
49,0.10999999999999999,0.05,2500095.131328134
50,0.10999999999999999,0.060000000000000005,2005727.1474495144
51,0.10999999999999999,0.07,5772258.947149989
52,0.10999999999999999,0.08,13475341.845152102
53,0.10999999999999999,0.09,24810841.43113961
54,0.10999999999999999,0.09999999999999999,39493645.89413763
55,0.11999999999999998,0.01,81700730.56184594
56,0.11999999999999998,0.02,54260969.28207022
57,0.11999999999999998,0.03,33052350.919295814
58,0.11999999999999998,0.04,17628977.49020788
59,0.11999999999999998,0.05,7572303.690758191
60,0.11999999999999998,0.060000000000000005,2489533.98149757
61,0.11999999999999998,0.07,2012111.913810141
62,0.11999999999999998,0.08,5794296.440178147
63,0.11999999999999998,0.09,13511820.248665836
64,0.11999999999999998,0.09999999999999999,24860625.442258257
65,0.11999999999999998,0.10999999999999999,39555672.148430675
66,0.12999999999999998,0.01,115701575.79744136
67,0.12999999999999998,0.02,81582529.22850701
68,0.12999999999999998,0.03,54167667.684638955
69,0.12999999999999998,0.04,32982157.946538664
70,0.12999999999999998,0.05,17580213.17575097
71,0.12999999999999998,0.060000000000000005,7543392.599639906
72,0.12999999999999998,0.07,2478998.9847172643
73,0.12999999999999998,0.08,2018568.3282160705
74,0.12999999999999998,0.09,5816446.512356886
75,0.12999999999999998,0.09999999999999999,13548447.96274126
76,0.12999999999999998,0.10999999999999999,24910591.63267767
77,0.12999999999999998,0.11999999999999998,39617909.899920754
78,0.13999999999999999,0.01,156856180.41667932
79,0.13999999999999999,0.02,115556199.46009335
80,0.13999999999999999,0.03,81464044.15237594
81,0.13999999999999999,0.04,54074157.14399432
82,0.13999999999999999,0.05,32911823.963781185
83,0.13999999999999999,0.060000000000000005,17531369.453213103
84,0.13999999999999999,0.07,7514457.866540232
85,0.13999999999999999,0.08,2468490.734988645
86,0.13999999999999999,0.09,2025096.926341302
87,0.13999999999999999,0.09999999999999999,5838709.645682347
