,I_t
0,115115.0
1,124642.31513361954
2,134956.50883472033
3,146122.2891135048
4,158209.6366270935
5,171294.2259466455
6,185457.87903487319
7,200789.05314365547
8,217383.36544739193
9,235344.15682974103
10,254783.09733709568
11,275820.835898704
12,298587.6969873013
13,323224.42695135035
14,349882.9927855786
15,378727.43611462717
16,409934.78513842524
17,443696.02721931273
18,480217.1446705469
19,519720.21612269734
20,562444.5855858894
21,608648.1009773118
22,658608.4234281176
23,712624.4081027549
24,771017.5565352133
25,834133.5395862914
26,902343.7890264519
27,976047.1544198111
28,1055671.6203928501
29,1141676.077480055
30,1234552.137508537
31,1334825.9818728848
32,1443060.2280162526
33,1559855.7959291877
34,1685853.7524593496
35,1821737.1066504382
36,1968232.524158984
37,2126111.9230020065
38,2296193.9064467973
39,2479344.9817617345
40,2676480.505821003
41,2888565.2902414054
42,3116613.789907298
43,3361689.789536551
44,3624905.4935381915
45,3907419.915059568
46,4210436.45114395
47,4535199.522734484
48,4882990.151383314
49,5255120.339579613
50,5652926.11933427
51,6077759.134901096
52,6530976.6312266225
53,7013929.73093917
54,7527949.9005003795
55,8074333.531639995
56,8654324.598405145
57,9269095.393956749
58,9919725.405259944
59,10607178.448283337
60,11332278.260964343
61,12095682.83507173
62,12897857.85945516
63,13739049.743349105
64,14619258.785733076
65,15538213.150572885
66,16495344.392475469
67,17489765.346526902
68,18520251.243041433
69,19585224.92579374
70,20682747.034715194
71,21810511.955822565
72,22965850.238927986
73,24145738.036497544
74,25346813.926884383
75,26565403.25735311
76,27797549.885483753
77,29039054.92344053
78,30285521.812449116
79,31532406.790439293
80,32775073.580335055
81,34008850.9350905
82,35229091.54113036
83,36431230.71368766
84,37610843.32054338
85,38763697.44485964
86,39885803.43823289
87,40973457.21239908
88,42023276.859255895
89,43032231.95871425
90,43997665.216021046
91,44917306.34861845
92,45789278.4028852
93,46612096.91131917
94,47384662.492081776
95,48106247.63996525
96,48776478.55875265
97,49395312.94063706
98,49963014.612366304
99,50480125.945450634
100,50947438.875656866
101,51365965.30218661
102,51736907.546448216
103,52061629.450763844
104,52341628.59450616
105,52578510.00386678
106,52773961.63550544
107,52929731.826464355
108,53047608.824746616
109,53129402.44780455
110,53176927.860123836
111,53191991.41584072
112,53176378.477214605
113,53131843.09385181
114,53060099.40973983
115,52962814.65424139
116,52841603.56805826
117,52698024.11470463
118,52533574.33122046
119,52349690.17780662
120,52147744.25399672
121,51929045.25823615
122,51694838.07777307
123,51446304.40614166
124,51184563.795892
125,50910675.06433495
126,50625637.979734555
127,50330395.16446542
128,50025834.16007595
129,49712789.60691598
130,49392045.49798543
131,49064337.47294672
132,48730355.123842984
133,48390744.289011694
134,48046109.31602324
135,47697015.27825365
136,47343990.132969156
137,46987526.81160746
138,46628085.23533475
139,46266094.250983864
140,45901953.484181374
141,45536035.10788923
142,45168685.52575643
143,44800226.97063119
144,44430959.019353576
145,44061160.0255598
146,43691088.47270476
147,43320984.24987073
148,42951069.853194565
149,42581551.51592985
150,42212620.270277314
151,41844452.94417861
152,41477213.09628529
153,41111051.89229533
154,40746108.92580079
155,40382512.986719124
156,40020382.78029178
157,39659827.59953218
158,39300947.95389387
159,38943836.15681261
160,38588576.87465472
161,38235247.639481425
162,37883919.32791587
163,37534656.60827786
164,37187518.35803198
165,36842558.053478494
166,36499824.133503675
167,36159360.33909797
168,35821206.03024613
169,35485396.481694296
170,35151963.159004085
171,34820933.976214215
172,34492333.53634475
173,34166183.35589886
174,33842502.07444093
175,33521305.65025858
176,33202607.543048926
177,32886418.884506274
178,32572748.637629513
179,32261603.74551193
180,31952989.270324428
181,31646908.523154635
182,31343363.185319185
183,31042353.421724096
184,30743877.986808836
185,30447934.323572814
186,30154518.656148773
187,29863626.07635565
188,29575250.624633666
189,29289385.36573672
190,29006022.45953139
191,28725153.2272278
192,28446768.213345308
193,28170857.24369517
194,27897409.479642984
195,27626413.46889578
196,27357857.19304186
197,27091728.11205589
198,26828013.2059674
199,26566699.013877258
