,beta,gamma,sse
0,0.02,0.01,481031127.1583823
1,0.03,0.01,725961839.0394017
2,0.03,0.02,475308246.2763071
3,0.04,0.01,1139600885.7825801
4,0.04,0.02,714460531.45974
5,0.04,0.03,469776587.6547954
6,0.05,0.01,1734593725.334795
7,0.05,0.02,1121858338.62049
8,0.05,0.03,703154288.0864128
9,0.05,0.04,464436860.83115023
10,0.060000000000000005,0.01,2524375021.03946
11,0.060000000000000005,0.02,1710115843.8361564
12,0.060000000000000005,0.03,1104314633.0461445
13,0.060000000000000005,0.04,692043907.6256454
14,0.060000000000000005,0.05,459289770.6390623
15,0.07,0.01,3523215273.9943743
16,0.07,0.02,2492634384.292252
17,0.07,0.03,1685840500.079459
18,0.07,0.04,1086970664.873666
19,0.07,0.05,681130183.72839
20,0.07,0.060000000000000005,454336017.1938472
21,0.08,0.01,4746270135.680037
22,0.08,0.02,3483648957.0587206
23,0.08,0.03,2461099881.9706526
24,0.08,0.04,1661768695.5738888
25,0.08,0.05,1069827324.4836066
26,0.08,0.060000000000000005,670413904.9736506
27,0.08,0.07,449576295.87790567
28,0.09,0.01,6209632551.156584
29,0.09,0.02,4698277389.313004
30,0.09,0.03,3444292251.819997
31,0.09,0.04,2429772630.5657997
32,0.09,0.05,1637901425.9880872
33,0.09,0.060000000000000005,1052885496.8042132
34,0.09,0.07,659895854.8521187
35,0.09,0.08,445011297.32645726
36,0.09999999999999999,0.01,7930387891.270306
37,0.09999999999999999,0.02,6152572329.717376
38,0.09999999999999999,0.03,4650497590.735889
39,0.09999999999999999,0.04,3405146399.7933135
40,0.09999999999999999,0.05,2398653740.2903223
41,0.09999999999999999,0.060000000000000005,1614239681.1291232
42,0.09999999999999999,0.07,1036146061.2930017
43,0.09999999999999999,0.08,649576811.7500526
44,0.09999999999999999,0.09,440641707.4135011
45,0.10999999999999999,0.01,9926672240.869278
46,0.10999999999999999,0.02,7863576218.760973
47,0.10999999999999999,0.03,6095728227.259243
48,0.10999999999999999,0.04,4602932117.344921
49,0.10999999999999999,0.05,3366212635.7439947
50,0.10999999999999999,0.060000000000000005,2367744315.054857
51,0.10999999999999999,0.07,1590784444.9218023
52,0.10999999999999999,0.08,1019609891.9186306
53,0.10999999999999999,0.09,639457548.9334412
54,0.10999999999999999,0.09999999999999999,436468207.23803735
55,0.11999999999999998,0.01,12217734019.022644
56,0.11999999999999998,0.02,9849379404.39344
57,0.11999999999999998,0.03,7796983645.699541
58,0.11999999999999998,0.04,6039101768.796354
59,0.11999999999999998,0.05,4555582339.279235
60,0.11999999999999998,0.060000000000000005,3327492187.6612716
61,0.11999999999999998,0.07,2337045452.4448366
62,0.11999999999999998,0.08,1567536695.3883278
63,0.11999999999999998,0.09,1003277857.143068
64,0.11999999999999998,0.09999999999999999,629538834.532447
65,0.11999999999999998,0.10999999999999999,432491473.11053294
66,0.12999999999999998,0.01,14823999116.6884
67,0.12999999999999998,0.02,12129181578.225721
68,0.12999999999999998,0.03,9772308429.03626
69,0.12999999999999998,0.04,7730611857.404297
70,0.12999999999999998,0.05,5982694471.539642
71,0.12999999999999998,0.060000000000000005,4508449619.391523
72,0.12999999999999998,0.07,3288986276.7324047
73,0.12999999999999998,0.08,2306558243.697713
74,0.12999999999999998,0.09,1544497404.628262
75,0.12999999999999998,0.09999999999999999,987150819.9040552
76,0.12999999999999998,0.10999999999999999,619821431.5261012
77,0.12999999999999998,0.11999999999999998,428712176.5396367
78,0.13999999999999999,0.01,17767139747.200325
79,0.13999999999999999,0.02,14723356716.976402
80,0.13999999999999999,0.03,12040853510.942509
81,0.13999999999999999,0.04,9695461174.130913
82,0.13999999999999999,0.05,7664462530.802157
83,0.13999999999999999,0.060000000000000005,5926507844.864006
84,0.13999999999999999,0.07,4461535313.219093
85,0.13999999999999999,0.08,3250696117.3171062
86,0.13999999999999999,0.09,2276283773.680484
87,0.13999999999999999,0.09999999999999999,1521667538.7988045
88,0.13999999999999999,0.10999999999999999,971229637.5978708
89,0.13999999999999999,0.11999999999999998,610306097.72729
90,0.13999999999999999,0.12999999999999998,425130984.21913683
91,0.15,0.01,21070147215.368973
92,0.15,0.02,17653521723.71463
93,0.15,0.03,14622940920.841204
94,0.15,0.04,11952751865.337227
95,0.15,0.05,9618839489.985718
96,0.15,0.060000000000000005,7598537334.392236
97,0.15,0.07,5870543390.276201
98,0.15,0.08,4414840768.955399
99,0.15,0.09,3212622916.922474
100,0.15,0.09999999999999999,2246223120.867594
101,0.15,0.10999999999999999,1499048058.09545
102,0.15,0.11999999999999998,955515162.0623944
103,0.15,0.12999999999999998,600993585.7679918
104,0.15,0.13999999999999999,421748558.015171
105,0.16,0.01,24757408821.933163
106,0.16,0.02,20942608973.82032
107,0.16,0.03,17540132215.726463
108,0.16,0.04,14522753981.287537
109,0.16,0.05,11864878679.867062
110,0.16,0.060000000000000005,9542445217.8438
111,0.16,0.07,7532837928.210047
112,0.16,0.08,5814802601.3829365
113,0.16,0.09,4368367327.421972
114,0.16,0.09999999999999999,3174767876.178231
115,0.16,0.10999999999999999,2216377357.3192058
116,0.16,0.11999999999999998,1476639916.7328904
117,0.16,0.12999999999999998,940008239.5604626
118,0.16,0.13999999999999999,591884643.0848053
119,0.16,0.15,418565554.95368004
120,0.17,0.01,28854789131.584457
121,0.17,0.02,24614942981.46498
122,0.17,0.03,20815300802.79524
123,0.17,0.04,17426973698.377872
124,0.17,0.05,14422798140.877926
125,0.17,0.060000000000000005,11777235983.237251
126,0.17,0.07,9466280189.843122
127,0.17,0.08,7467365963.792017
128,0.17,0.09,5759286963.859714
129,0.17,0.09999999999999999,4322116322.040782
130,0.17,0.10999999999999999,3137132188.812396
131,0.17,0.11999999999999998,2186747548.6598134
132,0.17,0.12999999999999998,1454444062.926332
133,0.17,0.13999999999999999,924709710.7635167
134,0.17,0.15,582980011.9047351
135,0.17,0.16,415582627.20810866
136,0.18000000000000002,0.01,33389715844.834198
137,0.18000000000000002,0.02,28696321413.837944
138,0.18000000000000002,0.03,24472708367.758842
139,0.18000000000000002,0.04,20688225418.258854
140,0.18000000000000002,0.05,17314048635.57646
141,0.18000000000000002,0.060000000000000005,14323075631.682983
142,0.18000000000000002,0.07,11689825794.356663
143,0.18000000000000002,0.08,9390346228.977243
144,0.18000000000000002,0.09,7402123084.140744
145,0.18000000000000002,0.09999999999999999,5703997955.419902
146,0.18000000000000002,0.10999999999999999,4276089078.807077
147,0.18000000000000002,0.11999999999999998,3099717041.6273556
148,0.18000000000000002,0.12999999999999998,2157334754.0572023
149,0.18000000000000002,0.13999999999999999,1432461438.8730526
150,0.18000000000000002,0.15,909620410.7355672
151,0.18000000000000002,0.16,574280429.2312536
152,0.18000000000000002,0.17,412800422.08735293
153,0.19000000000000003,0.01,38391270526.63385
154,0.19000000000000003,0.02,33214100692.3246
155,0.19000000000000003,0.03,28538085635.062767
156,0.19000000000000003,0.04,24330707957.78791
157,0.19000000000000003,0.05,20561385524.088013
158,0.19000000000000003,0.060000000000000005,17201359479.94017
159,0.19000000000000003,0.07,14223588675.232002
160,0.19000000000000003,0.08,11602650122.294231
161,0.19000000000000003,0.09,9314645149.056572
162,0.19000000000000003,0.09999999999999999,7337110923.690571
163,0.19000000000000003,0.10999999999999999,5648937045.784451
164,0.19000000000000003,0.11999999999999998,4230286916.262513
165,0.19000000000000003,0.12999999999999998,3062523614.476236
166,0.19000000000000003,0.13999999999999999,2128140026.2017965
167,0.19000000000000003,0.15,1410692980.7343504
168,0.19000000000000003,0.16,894741168.9174194
169,0.19000000000000003,0.17,565786626.8306274
170,0.19000000000000003,0.18000000000000002,410219582.02395594
171,0.20000000000000004,0.01,43890284457.90839
172,0.20000000000000004,0.02,38197286432.40981
173,0.20000000000000004,0.03,33038717698.155567
174,0.20000000000000004,0.04,28380085055.04182
175,0.20000000000000004,0.05,24188944715.51612
176,0.20000000000000004,0.060000000000000005,20434783812.010147
177,0.20000000000000004,0.07,17088908672.743004
178,0.20000000000000004,0.08,14124339482.464867
179,0.20000000000000004,0.09,11515710966.236
180,0.20000000000000004,0.09999999999999999,9239178754.670034
181,0.20000000000000004,0.10999999999999999,7272331108.273951
182,0.20000000000000004,0.11999999999999998,5594105696.651976
183,0.20000000000000004,0.12999999999999998,4184711145.468883
184,0.20000000000000004,0.13999999999999999,3025553080.239806
185,0.20000000000000004,0.15,2099164411.286345
186,0.20000000000000004,0.16,1389139618.6177845
187,0.20000000000000004,0.17,880072809.111239
188,0.20000000000000004,0.18000000000000002,557499331.2185092
189,0.20000000000000004,0.19000000000000003,407840744.56253934
190,0.21000000000000005,0.01,49919439890.056145
191,0.21000000000000005,0.02,43676628987.255035
192,0.21000000000000005,0.03,38003534170.44535
193,0.21000000000000005,0.04,32863570428.466835
194,0.21000000000000005,0.05,28222322919.556328
195,0.21000000000000005,0.060000000000000005,24047421591.83129
196,0.21000000000000005,0.07,20308422961.54303
197,0.21000000000000005,0.08,16976698643.861252
198,0.21000000000000005,0.09,14025330253.684116
199,0.21000000000000005,0.09999999999999999,11429010315.442463
200,0.21000000000000005,0.10999999999999999,9163948841.147644
201,0.21000000000000005,0.11999999999999998,7207785255.087841
202,0.21000000000000005,0.12999999999999998,5539505361.669344
203,0.21000000000000005,0.13999999999999999,4139363069.9821997
204,0.21000000000000005,0.15,2988806604.8036575
205,0.21000000000000005,0.16,2070408948.985929
206,0.21000000000000005,0.17,1367802276.5597136
207,0.21000000000000005,0.18000000000000002,865616149.4653702
208,0.21000000000000005,0.19000000000000003,549419263.6468242
209,0.21000000000000005,0.20000000000000004,405664542.34849596
210,0.22000000000000006,0.01,56513376997.02159
211,0.22000000000000006,0.02,49684724373.70552
212,0.22000000000000006,0.03,43463204420.67709
213,0.22000000000000006,0.04,37810017638.66615
214,0.22000000000000006,0.05,32688662434.32554
215,0.22000000000000006,0.060000000000000005,28064802460.311287
216,0.22000000000000006,0.07,23906141524.477867
217,0.22000000000000006,0.08,20182305639.9354
218,0.22000000000000006,0.09,16864731811.720547
219,0.22000000000000006,0.09999999999999999,13926563178.507774
220,0.22000000000000006,0.10999999999999999,11342550149.20701
221,0.22000000000000006,0.11999999999999998,9088957194.52327
222,0.22000000000000006,0.12999999999999998,7143474972.661188
223,0.22000000000000006,0.13999999999999999,5485137486.4026985
224,0.22000000000000006,0.15,4094243985.8271627
225,0.22000000000000006,0.16,2952285347.035802
226,0.22000000000000006,0.17,2041874672.438397
227,0.22000000000000006,0.18000000000000002,1346681872.5082488
228,0.22000000000000006,0.19000000000000003,851372002.4594777
229,0.22000000000000006,0.20000000000000004,541547140.090882
230,0.22000000000000006,0.21000000000000005,403691603.11690927
231,0.23000000000000007,0.01,63708806834.79702
232,0.23000000000000007,0.02,56256120873.95368
233,0.23000000000000007,0.03,49450238170.194374
234,0.23000000000000007,0.04,43250015015.34705
235,0.23000000000000007,0.05,37616740718.77061
236,0.23000000000000007,0.060000000000000005,32513997251.644257
237,0.23000000000000007,0.07,27907526894.861893
238,0.23000000000000007,0.08,23765107437.991768
239,0.23000000000000007,0.09,20056434502.10842
240,0.23000000000000007,0.09999999999999999,16753010583.243769
241,0.23000000000000007,0.10999999999999999,13828040435.823147
242,0.23000000000000007,0.11999999999999998,11256332436.814533
243,0.23000000000000007,0.12999999999999998,9014205591.498255
244,0.23000000000000007,0.13999999999999999,7079401860.8225
245,0.23000000000000007,0.15,5431003508.309013
246,0.23000000000000007,0.16,4049355181.4720573
247,0.23000000000000007,0.17,2915990458.764722
248,0.23000000000000007,0.18000000000000002,2013562608.2250752
249,0.23000000000000007,0.19000000000000003,1325779318.3064132
250,0.23000000000000007,0.20000000000000004,837341174.8899702
251,0.23000000000000007,0.21000000000000005,533883671.23680294
252,0.23000000000000007,0.22000000000000006,401922549.6817319
253,0.24000000000000007,0.01,71544630634.1716
254,0.24000000000000007,0.02,63427431621.23666
255,0.24000000000000007,0.03,55999091743.92649
256,0.24000000000000007,0.04,49215985925.593414
257,0.24000000000000007,0.05,43037065010.96343
258,0.24000000000000007,0.060000000000000005,37423707276.138695
259,0.24000000000000007,0.07,32339578401.099693
260,0.24000000000000007,0.08,27750499426.540882
261,0.24000000000000007,0.09,23624322243.635185
262,0.24000000000000007,0.09999999999999999,19930812190.597664
263,0.24000000000000007,0.10999999999999999,16641537353.799465
264,0.24000000000000007,0.11999999999999998,13729764193.740925
265,0.24000000000000007,0.12999999999999998,11170359137.500912
266,0.24000000000000007,0.13999999999999999,8939695799.405376
267,0.24000000000000007,0.15,7015567510.668097
268,0.24000000000000007,0.16,5377104856.708066
269,0.24000000000000007,0.17,4004697937.8041983
270,0.24000000000000007,0.18000000000000002,2879923084.757705
271,0.24000000000000007,0.19000000000000003,1985473776.3519044
272,0.24000000000000007,0.20000000000000004,1305095519.6757095
273,0.24000000000000007,0.21000000000000005,823524467.8557177
274,0.24000000000000007,0.22000000000000006,526429562.4691729
275,0.24000000000000007,0.23000000000000007,400357999.92519975
276,0.25000000000000006,0.01,80062065769.25876
277,0.25000000000000006,0.02,71237453493.81229
278,0.25000000000000006,0.03,63146280282.00476
279,0.25000000000000006,0.04,55742294673.92475
280,0.25000000000000006,0.05,48981972267.15457
281,0.25000000000000006,0.060000000000000005,42824358629.65086
282,0.25000000000000006,0.07,37230921159.742615
283,0.25000000000000006,0.08,32165409388.0522
284,0.25000000000000006,0.09,27593723244.386757
285,0.25000000000000006,0.09999999999999999,23483788839.33268
286,0.25000000000000006,0.10999999999999999,19805441335.496277
287,0.25000000000000006,0.11999999999999998,16530314507.151226
288,0.25000000000000006,0.12999999999999998,13631736609.550255
289,0.25000000000000006,0.13999999999999999,11084632200.413055
290,0.25000000000000006,0.15,8865429576.17352
291,0.25000000000000006,0.16,6951973504.530872
292,0.25000000000000006,0.17,5323442952.754842
293,0.25000000000000006,0.18000000000000002,3960273528.1056576
294,0.25000000000000006,0.19000000000000003,2844084362.699614
295,0.25000000000000006,0.20000000000000004,1957609190.2308793
296,0.25000000000000006,0.21000000000000005,1284631376.199971
297,0.25000000000000006,0.22000000000000006,809922676.7440674
298,0.25000000000000006,0.23000000000000007,519185513.8589957
299,0.25000000000000006,0.24000000000000007,398998566.7874923
300,0.26000000000000006,0.01,89304778761.81992
301,0.26000000000000006,0.02,79727292658.06277
302,0.26000000000000006,0.03,70930496234.67664
303,0.26000000000000006,0.04,62865358339.566536
304,0.26000000000000006,0.05,55485734710.66238
305,0.26000000000000006,0.060000000000000005,48748201803.200195
306,0.26000000000000006,0.07,42611900075.861244
307,0.26000000000000006,0.08,37038386202.05798
308,0.26000000000000006,0.09,31991493702.466885
309,0.26000000000000006,0.09999999999999999,27437201523.07332
310,0.26000000000000006,0.10999999999999999,23343510109.608315
311,0.26000000000000006,0.11999999999999998,19680324554.398926
312,0.26000000000000006,0.12999999999999998,16419344415.407644
313,0.26000000000000006,0.13999999999999999,13533959829.674152
314,0.26000000000000006,0.15,10999153564.56955
315,0.26000000000000006,0.16,8791408670.292791
316,0.26000000000000006,0.17,6888621415.949554
317,0.26000000000000006,0.18000000000000002,5270019209.412565
318,0.26000000000000006,0.19000000000000003,3916083218.029479
319,0.26000000000000006,0.20000000000000004,2808475423.1720905
320,0.26000000000000006,0.21000000000000005,1929969856.6618605
321,0.26000000000000006,0.22000000000000006,1264387781.3095593
322,0.26000000000000006,0.23000000000000007,796536591.2171643
323,0.26000000000000006,0.24000000000000007,512152220.1518896
324,0.26000000000000006,0.25000000000000006,397844858.25663394
325,0.2700000000000001,0.01,99319025699.68459
326,0.2700000000000001,0.02,88940497118.94638
327,0.2700000000000001,0.03,79392734479.68301
328,0.2700000000000001,0.04,70623764872.0269
329,0.2700000000000001,0.05,62584671294.547485
330,0.2700000000000001,0.060000000000000005,55229416880.46019
331,0.2700000000000001,0.07,48514679123.014336
332,0.2700000000000001,0.08,42399693536.2758
333,0.2700000000000001,0.09,36846106218.97665
334,0.2700000000000001,0.09999999999999999,31817834818.835426
335,0.2700000000000001,0.10999999999999999,27280937422.83963
336,0.2700000000000001,0.11999999999999998,23203488925.523117
337,0.2700000000000001,0.12999999999999998,19555464452.346
338,0.2700000000000001,0.13999999999999999,16308629438.973093
339,0.2700000000000001,0.15,13436435989.625961
340,0.2700000000000001,0.16,10913925158.821861
341,0.2700000000000001,0.17,8717634820.780342
342,0.2700000000000001,0.18000000000000002,6825512809.638412
343,0.2700000000000001,0.19000000000000003,5216835031.425898
344,0.2700000000000001,0.20000000000000004,3872128265.5762806
345,0.2700000000000001,0.21000000000000005,2773097389.6330733
346,0.2700000000000001,0.22000000000000006,1902556775.8147302
347,0.2700000000000001,0.23000000000000007,1244365622.2658432
348,0.2700000000000001,0.24000000000000007,783366995.198519
349,0.2700000000000001,0.25000000000000006,505330370.7565679
350,0.2700000000000001,0.26000000000000006,396897477.358642
351,0.2800000000000001,0.01,110153800466.69223
352,0.2800000000000001,0.02,98923196654.18463
353,0.2800000000000001,0.03,88576424418.52713
354,0.2800000000000001,0.04,79058397782.46384
355,0.2800000000000001,0.05,70317265397.59213
356,0.2800000000000001,0.060000000000000005,62304224625.60014
357,0.2800000000000001,0.07,54973346189.12627
358,0.2800000000000001,0.08,48281408796.73515
359,0.2800000000000001,0.09,42187743179.7091
360,0.2800000000000001,0.09999999999999999,36654085009.72047
361,0.2800000000000001,0.10999999999999999,31644436196.099052
362,0.2800000000000001,0.11999999999999998,27124934089.42155
363,0.2800000000000001,0.12999999999999998,23063728144.614243
364,0.2800000000000001,0.13999999999999999,19430863621.769493
365,0.2800000000000001,0.15,16198171926.499237
366,0.2800000000000001,0.16,13339167213.966301
367,0.2800000000000001,0.17,10828948901.816265
368,0.2800000000000001,0.18000000000000002,8644109757.146605
369,0.2800000000000001,0.19000000000000003,6762649241.457582
370,0.2800000000000001,0.20000000000000004,5163891815.295002
371,0.2800000000000001,0.21000000000000005,3828409921.0713806
372,0.2800000000000001,0.22000000000000006,2737951378.3967276
373,0.2800000000000001,0.23000000000000007,1875370941.211913
374,0.2800000000000001,0.24000000000000007,1224565780.1460397
375,0.2800000000000001,0.25000000000000006,770414666.8599284
376,0.2800000000000001,0.26000000000000006,498720649.73356974
377,0.2800000000000001,0.2700000000000001,396157022.14791393
378,0.2900000000000001,0.01,121860991201.55627
379,0.2900000000000001,0.02,109724250527.56044
380,0.2900000000000001,0.03,98527569426.10283
381,0.2900000000000001,0.04,88212567785.47426
382,0.2900000000000001,0.05,78724289089.3865
383,0.2900000000000001,0.060000000000000005,70011003779.42117
384,0.2900000000000001,0.07,62024023789.27171
385,0.2900000000000001,0.08,54717527621.83728
386,0.2900000000000001,0.09,48048395375.248474
387,0.2900000000000001,0.09999999999999999,41976053157.01373
388,0.2900000000000001,0.10999999999999999,36462326356.756096
389,0.2900000000000001,0.11999999999999998,31471301277.572563
390,0.2900000000000001,0.12999999999999998,26969194653.983803
391,0.2900000000000001,0.13999999999999999,22924230610.834103
392,0.2900000000000001,0.15,19306524642.438946
393,0.2900000000000001,0.16,16087974214.837261
394,0.2900000000000001,0.17,13242155616.26052
395,0.2900000000000001,0.18000000000000002,10744226701.95633
396,0.2900000000000001,0.19000000000000003,8570835199.362148
397,0.2900000000000001,0.20000000000000004,6700032258.38386
398,0.2900000000000001,0.21000000000000005,5111190949.249654
399,0.2900000000000001,0.22000000000000006,3784929427.1422033
400,0.2900000000000001,0.23000000000000007,2703038498.613788
401,0.2900000000000001,0.24000000000000007,1848413339.711243
402,0.2900000000000001,0.25000000000000006,1204989129.8283582
403,0.2900000000000001,0.26000000000000006,757680378.60865
404,0.2900000000000001,0.2700000000000001,492323735.7842744
405,0.2900000000000001,0.2800000000000001,395624085.6978538
406,0.3000000000000001,0.01,134495545423.91972
407,0.3000000000000001,0.02,121395403396.54807
408,0.3000000000000001,0.03,109294894047.01709
409,0.3000000000000001,0.04,98132151763.85927
410,0.3000000000000001,0.05,87848934317.3602
411,0.3000000000000001,0.060000000000000005,78390414897.9077
412,0.3000000000000001,0.07,69704985961.73714
413,0.3000000000000001,0.08,61744074219.87362
414,0.3000000000000001,0.09,54461966143.021805
415,0.3000000000000001,0.09999999999999999,47815643390.083405
416,0.3000000000000001,0.10999999999999999,41764627600.98661
417,0.3000000000000001,0.11999999999999998,36270834025.711426
418,0.3000000000000001,0.12999999999999998,31298433490.869328
419,0.3000000000000001,0.13999999999999999,26813722233.053066
420,0.3000000000000001,0.15,22784999154.491047
421,0.3000000000000001,0.16,19182450081.408585
422,0.3000000000000001,0.17,15978038628.990677
423,0.3000000000000001,0.18000000000000002,13145403299.037163
424,0.3000000000000001,0.19000000000000003,10659760457.365923
425,0.3000000000000001,0.20000000000000004,8497812857.825055
426,0.3000000000000001,0.21000000000000005,6637663398.481899
427,0.3000000000000001,0.22000000000000006,5058733813.224146
428,0.3000000000000001,0.23000000000000007,3741688018.696231
429,0.3000000000000001,0.24000000000000007,2668359852.252224
430,0.3000000000000001,0.25000000000000006,1821684951.4891834
431,0.3000000000000001,0.26000000000000006,1185636539.9774613
432,0.3000000000000001,0.2700000000000001,745164897.0748632
433,0.3000000000000001,0.2800000000000001,486140302.2401622
434,0.3000000000000001,0.2900000000000001,395299256.0917461
435,0.3100000000000001,0.01,148115644287.66235
436,0.3100000000000001,0.02,133991449850.21275
437,0.3100000000000001,0.03,120929999351.63982
438,0.3100000000000001,0.04,108865739447.65445
439,0.3100000000000001,0.05,97736951386.39664
440,0.3100000000000001,0.060000000000000005,87485531084.23921
441,0.3100000000000001,0.07,78056781679.79944
442,0.3100000000000001,0.08,69399217864.79417
443,0.3100000000000001,0.09,61464381329.35261
444,0.3100000000000001,0.09999999999999999,54206666696.24444
445,0.3100000000000001,0.10999999999999999,47583157353.30858
446,0.3100000000000001,0.11999999999999998,41553470626.27638
447,0.3100000000000001,0.12999999999999998,36079611765.29262
448,0.3100000000000001,0.13999999999999999,31125836247.82766
449,0.3100000000000001,0.15,26658519928.45224
450,0.3100000000000001,0.16,22646036592.19084
451,0.3100000000000001,0.17,19058642492.96523
452,0.3100000000000001,0.18000000000000002,15868367482.069355
453,0.3100000000000001,0.19000000000000003,13048912353.74693
454,0.3100000000000001,0.20000000000000004,10575552055.853056
455,0.3100000000000001,0.21000000000000005,8425044433.329027
456,0.3100000000000001,0.22000000000000006,6575544190.876124
457,0.3100000000000001,0.23000000000000007,5006521778.832471
