,beta,gamma,sse
0,0.01,0.02,135142382.43460986
1,0.01,0.03,53363217.413055226
2,0.02,0.03,132238689.03420594
3,0.01,0.04,17708050.97648137
4,0.02,0.04,51778271.11552383
5,0.03,0.04,129368966.35719343
6,0.01,0.05,24813941.06440366
7,0.02,0.05,17346200.084204506
8,0.03,0.05,50226476.852420256
9,0.04,0.05,126533302.2215339
10,0.01,0.060000000000000005,71523680.06088069
11,0.02,0.060000000000000005,25585381.670699902
12,0.03,0.060000000000000005,17016672.72556441
13,0.04,0.060000000000000005,48707911.91973907
14,0.05,0.060000000000000005,123731783.94886544
15,0.01,0.07,154873777.74098393
16,0.02,0.07,73344114.34517537
17,0.03,0.07,26388311.305538297
18,0.04,0.07,16719536.571300987
19,0.05,0.07,47222653.15128818
20,0.060000000000000005,0.07,120964498.36377072
21,0.01,0.08,272083134.8048868
22,0.02,0.08,157664091.91785565
23,0.03,0.08,75195200.53092106
24,0.04,0.08,27222788.841408275
25,0.05,0.08,16454858.861891462
26,0.060000000000000005,0.08,45770776.91806836
27,0.07,0.08,118231531.79305665
28,0.01,0.09,420542367.5814768
29,0.02,0.09,275769095.60383797
30,0.03,0.09,160484221.24263927
31,0.04,0.09,77076989.45489092
32,0.05,0.09,28088872.750384383
33,0.060000000000000005,0.09,16222706.407028258
34,0.07,0.09,44352359.12766525
35,0.08,0.09,115532970.06506224
36,0.01,0.09999999999999999,597803746.7211174
37,0.02,0.09999999999999999,425054336.19813436
38,0.03,0.09999999999999999,279484037.8147619
39,0.04,0.09999999999999999,163334209.21930417
40,0.05,0.09999999999999999,78989531.58134232
41,0.060000000000000005,0.09999999999999999,28986621.103689887
42,0.07,0.09999999999999999,16023145.585106596
43,0.08,0.09999999999999999,42967475.22365306
44,0.09,0.09999999999999999,112868898.50895919
45,0.01,0.10999999999999999,801571714.8087959
46,0.02,0.10999999999999999,603076409.2408195
47,0.03,0.10999999999999999,429594457.8332811
48,0.04,0.10999999999999999,283227998.2566044
49,0.05,0.10999999999999999,166214099.0053766
50,0.060000000000000005,0.10999999999999999,80932877.00165708
51,0.07,0.10999999999999999,29916091.571270846
52,0.08,0.10999999999999999,15856242.342724778
53,0.09,0.10999999999999999,41616200.18501339
54,0.09999999999999999,0.10999999999999999,110239401.95408008
55,0.01,0.11999999999999998,1029693949.8213754
56,0.02,0.11999999999999998,807543828.1603642
57,0.03,0.11999999999999998,608376403.7632525
58,0.04,0.11999999999999998,434162763.2176467
59,0.05,0.11999999999999998,287001013.4262283
60,0.060000000000000005,0.11999999999999998,169123933.41164872
61,0.07,0.11999999999999998,82907075.43399268
62,0.08,0.11999999999999998,30877341.421379298
63,0.09,0.11999999999999998,15722062.194194015
64,0.09999999999999999,0.11999999999999998,40298608.52556161
65,0.10999999999999999,0.11999999999999998,107644564.72925773
66,0.01,0.12999999999999998,1280152943.232696
67,0.02,0.12999999999999998,1036308102.3725111
68,0.03,0.12999999999999998,813542461.6494182
69,0.04,0.12999999999999998,613703755.4806051
70,0.05,0.12999999999999998,438759282.7826299
71,0.060000000000000005,0.12999999999999998,290803119.49818313
72,0.07,0.12999999999999998,172063754.9018935
73,0.08,0.12999999999999998,84912176.2229391
74,0.09,0.12999999999999998,31870427.52016919
75,0.09999999999999999,0.12999999999999998,15620670.221061002
76,0.10999999999999999,0.12999999999999998,39014774.293388955
77,0.11999999999999998,0.12999999999999998,105084470.66217402
78,0.01,0.13999999999999999,1551058063.3441863
79,0.02,0.13999999999999999,1287355329.1890304
80,0.03,0.13999999999999999,1042947973.8815267
81,0.04,0.13999999999999999,819567635.4357228
82,0.05,0.13999999999999999,619058489.3069929
83,0.060000000000000005,0.13999999999999999,443384046.6601311
84,0.07,0.13999999999999999,294634352.3244836
85,0.08,0.13999999999999999,175033605.59259406
86,0.09,0.13999999999999999,86948228.33918892
87,0.09999999999999999,0.13999999999999999,32895406.3312992
88,0.10999999999999999,0.13999999999999999,15552131.07164092
89,0.11999999999999998,0.13999999999999999,37764771.07031656
90,0.12999999999999998,0.13999999999999999,102559203.0787273
91,0.01,0.15,1840638076.092227
92,0.02,0.15,1558798270.1617393
93,0.03,0.15,1294582644.9294434
94,0.04,0.15,1049613579.9416088
95,0.05,0.15,825619369.4208142
96,0.060000000000000005,0.15,624440629.8783302
97,0.07,0.15,448037084.68237126
98,0.08,0.15,298494747.4343886
99,0.09,0.15,178033527.25267616
100,0.09999999999999999,0.15,89015280.37921524
101,0.10999999999999999,0.15,33952333.91554851
102,0.11999999999999998,0.15,15516508.960560841
103,0.12999999999999998,0.15,36548671.971359216
104,0.13999999999999999,0.15,100068844.80240372
105,0.01,0.16,2147234097.1625872
106,0.02,0.16,1848868884.1580853
107,0.03,0.16,1566562630.7213612
108,0.04,0.16,1301834901.9091809
109,0.05,0.16,1056304935.906244
110,0.060000000000000005,0.16,831697683.2479099
111,0.07,0.16,629850201.5521958
112,0.08,0.16,452718426.38173413
113,0.09,0.16,302384340.0341978
114,0.09999999999999999,0.16,181063561.30324918
115,0.10999999999999999,0.16,91113380.56495622
116,0.11999999999999998,0.16,35041265.930440456
117,0.12999999999999998,0.16,15513867.668315932
118,0.13999999999999999,0.16,35366549.644205414
119,0.15,0.16,97613478.15367833
120,0.01,0.17,2469292950.7319345
121,0.02,0.17,2155911291.0410576
122,0.03,0.17,1857123084.0065765
123,0.04,0.17,1574351152.7345967
124,0.05,0.17,1309112111.3610735
125,0.060000000000000005,0.17,1063022056.8891587
126,0.07,0.17,837802596.3018248
127,0.08,0.17,635287228.4077275
128,0.09,0.17,457428100.9906099
129,0.09999999999999999,0.17,306303165.0070498
130,0.10999999999999999,0.17,184123748.81735736
131,0.11999999999999998,0.17,93242576.74351344
132,0.12999999999999998,0.17,36162257.62987834
